code_pof;code_nat_acc;category_nat_acc
82128;11001;bebidas
82129;11001;bebidas
82130;11001;bebidas
82134;11001;bebidas
82135;11001;bebidas
82137;11001;bebidas
82138;11001;bebidas
82139;11001;bebidas
82140;11001;bebidas
82141;11001;bebidas
82145;11001;bebidas
82147;11001;bebidas
82148;11001;bebidas
82149;11001;bebidas
82150;11001;bebidas
82152;11001;bebidas
82155;11001;bebidas
82156;11001;bebidas
82159;11001;bebidas
82161;11001;bebidas
82162;11001;bebidas
82163;11001;bebidas
82164;11001;bebidas
82166;11001;bebidas
82178;11001;bebidas
82179;11001;bebidas
82180;11001;bebidas
82181;11001;bebidas
82182;11001;bebidas
82183;11001;bebidas
82184;11001;bebidas
82185;11001;bebidas
82186;11001;bebidas
82187;11001;bebidas
82188;11001;bebidas
82196;11001;bebidas
82197;11001;bebidas
82198;11001;bebidas
82210;11001;bebidas
83001;11001;bebidas
83002;11001;bebidas
83003;11001;bebidas
83004;11001;bebidas
83005;11001;bebidas
83006;11001;bebidas
83007;11001;bebidas
83008;11001;bebidas
83009;11001;bebidas
83010;11001;bebidas
83011;11001;bebidas
83012;11001;bebidas
83013;11001;bebidas
83014;11001;bebidas
83015;11001;bebidas
83016;11001;bebidas
83017;11001;bebidas
83018;11001;bebidas
83019;11001;bebidas
83020;11001;bebidas
83021;11001;bebidas
83022;11001;bebidas
83023;11001;bebidas
83024;11001;bebidas
83025;11001;bebidas
83026;11001;bebidas
83027;11001;bebidas
83028;11001;bebidas
83029;11001;bebidas
83030;11001;bebidas
83031;11001;bebidas
83032;11001;bebidas
83033;11001;bebidas
83034;11001;bebidas
83035;11001;bebidas
83036;11001;bebidas
83037;11001;bebidas
83038;11001;bebidas
83039;11001;bebidas
83040;11001;bebidas
83041;11001;bebidas
83042;11001;bebidas
83043;11001;bebidas
83044;11001;bebidas
83045;11001;bebidas
83046;11001;bebidas
83047;11001;bebidas
83048;11001;bebidas
83049;11001;bebidas
83050;11001;bebidas
83051;11001;bebidas
83052;11001;bebidas
21001;12001;fumo
21002;12001;fumo
21003;12001;fumo
21004;12001;fumo
21004;12001;fumo
21005;12001;fumo
21006;12001;fumo
21007;12001;fumo
21014;12001;fumo
21015;12001;fumo
21016;12001;fumo
21025;12001;fumo
21999;12001;fumo
16013;13001;fios e fibras
37001;13001;fios e fibras
37001;13001;fios e fibras
86069;13001;fios e fibras
86070;13001;fios e fibras
37002;13002;tecidos
37003;13002;tecidos
11045;13003;artigos texteis
11080;13003;artigos texteis
11095;13003;artigos texteis
18001;13003;artigos texteis
18002;13003;artigos texteis
18003;13003;artigos texteis
18004;13003;artigos texteis
18005;13003;artigos texteis
18025;13003;artigos texteis
18026;13003;artigos texteis
18027;13003;artigos texteis
32074;13003;artigos texteis
37004;13003;artigos texteis
37005;13003;artigos texteis
37010;13003;artigos texteis
37011;13003;artigos texteis
37012;13003;artigos texteis
37013;13003;artigos texteis
37999;13003;artigos texteis
38051;13003;artigos texteis
38052;13003;artigos texteis
39036;13003;artigos texteis
39107;13003;artigos texteis
39146;13003;artigos texteis
39162;13003;artigos texteis
39225;13003;artigos texteis
43010;13003;artigos texteis
86007;13003;artigos texteis
86008;13003;artigos texteis
86091;13003;artigos texteis
30035;14001;artigos vestuario
34001;14001;artigos vestuario
34002;14001;artigos vestuario
34003;14001;artigos vestuario
34004;14001;artigos vestuario
34005;14001;artigos vestuario
34006;14001;artigos vestuario
34007;14001;artigos vestuario
34008;14001;artigos vestuario
34009;14001;artigos vestuario
34010;14001;artigos vestuario
34011;14001;artigos vestuario
34012;14001;artigos vestuario
34013;14001;artigos vestuario
34014;14001;artigos vestuario
34015;14001;artigos vestuario
34016;14001;artigos vestuario
34018;14001;artigos vestuario
34019;14001;artigos vestuario
34020;14001;artigos vestuario
34021;14001;artigos vestuario
34022;14001;artigos vestuario
34023;14001;artigos vestuario
34024;14001;artigos vestuario
34025;14001;artigos vestuario
34026;14001;artigos vestuario
34027;14001;artigos vestuario
34028;14001;artigos vestuario
34029;14001;artigos vestuario
34030;14001;artigos vestuario
34999;14001;artigos vestuario
35001;14001;artigos vestuario
35002;14001;artigos vestuario
35003;14001;artigos vestuario
35004;14001;artigos vestuario
35005;14001;artigos vestuario
35006;14001;artigos vestuario
35007;14001;artigos vestuario
35008;14001;artigos vestuario
35009;14001;artigos vestuario
35010;14001;artigos vestuario
35011;14001;artigos vestuario
35012;14001;artigos vestuario
35013;14001;artigos vestuario
35014;14001;artigos vestuario
35015;14001;artigos vestuario
35016;14001;artigos vestuario
35017;14001;artigos vestuario
35018;14001;artigos vestuario
35019;14001;artigos vestuario
35021;14001;artigos vestuario
35022;14001;artigos vestuario
35023;14001;artigos vestuario
35024;14001;artigos vestuario
35025;14001;artigos vestuario
35026;14001;artigos vestuario
35027;14001;artigos vestuario
35028;14001;artigos vestuario
35029;14001;artigos vestuario
35030;14001;artigos vestuario
35031;14001;artigos vestuario
35032;14001;artigos vestuario
35033;14001;artigos vestuario
35034;14001;artigos vestuario
35035;14001;artigos vestuario
35036;14001;artigos vestuario
35037;14001;artigos vestuario
35038;14001;artigos vestuario
35039;14001;artigos vestuario
35040;14001;artigos vestuario
35041;14001;artigos vestuario
35042;14001;artigos vestuario
35043;14001;artigos vestuario
35044;14001;artigos vestuario
35045;14001;artigos vestuario
35046;14001;artigos vestuario
35047;14001;artigos vestuario
35999;14001;artigos vestuario
36001;14001;artigos vestuario
36002;14001;artigos vestuario
36003;14001;artigos vestuario
36004;14001;artigos vestuario
36005;14001;artigos vestuario
36006;14001;artigos vestuario
36007;14001;artigos vestuario
36008;14001;artigos vestuario
36009;14001;artigos vestuario
36010;14001;artigos vestuario
36011;14001;artigos vestuario
36012;14001;artigos vestuario
36013;14001;artigos vestuario
36014;14001;artigos vestuario
36015;14001;artigos vestuario
36016;14001;artigos vestuario
36017;14001;artigos vestuario
36018;14001;artigos vestuario
36019;14001;artigos vestuario
36021;14001;artigos vestuario
36022;14001;artigos vestuario
36023;14001;artigos vestuario
36024;14001;artigos vestuario
36025;14001;artigos vestuario
36026;14001;artigos vestuario
36027;14001;artigos vestuario
36028;14001;artigos vestuario
36029;14001;artigos vestuario
36030;14001;artigos vestuario
36031;14001;artigos vestuario
36032;14001;artigos vestuario
36033;14001;artigos vestuario
36034;14001;artigos vestuario
36035;14001;artigos vestuario
36036;14001;artigos vestuario
36037;14001;artigos vestuario
36038;14001;artigos vestuario
36039;14001;artigos vestuario
36040;14001;artigos vestuario
36041;14001;artigos vestuario
36042;14001;artigos vestuario
36043;14001;artigos vestuario
36044;14001;artigos vestuario
36045;14001;artigos vestuario
36046;14001;artigos vestuario
36047;14001;artigos vestuario
36048;14001;artigos vestuario
36049;14001;artigos vestuario
36050;14001;artigos vestuario
36051;14001;artigos vestuario
36052;14001;artigos vestuario
36053;14001;artigos vestuario
36054;14001;artigos vestuario
36999;14001;artigos vestuario
37006;14001;artigos vestuario
37007;14001;artigos vestuario
37017;14001;artigos vestuario
38030;14001;artigos vestuario
38031;14001;artigos vestuario
38032;14001;artigos vestuario
38033;14001;artigos vestuario
38035;14001;artigos vestuario
38040;14001;artigos vestuario
38042;14001;artigos vestuario
38048;14001;artigos vestuario
49034;14001;artigos vestuario
34023;15001;calcados e couro
35028;15001;calcados e couro
35028;15001;calcados e couro
36027;15001;calcados e couro
36027;15001;calcados e couro
38001;15001;calcados e couro
38002;15001;calcados e couro
38003;15001;calcados e couro
38004;15001;calcados e couro
38005;15001;calcados e couro
38006;15001;calcados e couro
38007;15001;calcados e couro
38008;15001;calcados e couro
38009;15001;calcados e couro
38009;15001;calcados e couro
38010;15001;calcados e couro
38010;15001;calcados e couro
38011;15001;calcados e couro
38012;15001;calcados e couro
38013;15001;calcados e couro
38014;15001;calcados e couro
38015;15001;calcados e couro
38016;15001;calcados e couro
38017;15001;calcados e couro
38019;15001;calcados e couro
38020;15001;calcados e couro
38025;15001;calcados e couro
38026;15001;calcados e couro
38027;15001;calcados e couro
38028;15001;calcados e couro
38029;15001;calcados e couro
38039;15001;calcados e couro
38043;15001;calcados e couro
38046;15001;calcados e couro
38047;15001;calcados e couro
38047;15001;calcados e couro
38053;15001;calcados e couro
43006;15001;calcados e couro
11016;16001;produtos de madeira
11016;16001;produtos de madeira
11016;16001;produtos de madeira
11016;16001;produtos de madeira
11016;16001;produtos de madeira
11018;16001;produtos de madeira
11019;16001;produtos de madeira
11052;16001;produtos de madeira
11052;16001;produtos de madeira
11054;16001;produtos de madeira
11063;16001;produtos de madeira
11065;16001;produtos de madeira
11065;16001;produtos de madeira
11065;16001;produtos de madeira
11065;16001;produtos de madeira
11065;16001;produtos de madeira
11090;16001;produtos de madeira
16009;16001;produtos de madeira
18008;16001;produtos de madeira
18008;16001;produtos de madeira
18008;16001;produtos de madeira
18009;16001;produtos de madeira
18009;16001;produtos de madeira
18016;16001;produtos de madeira
18016;16001;produtos de madeira
18021;16001;produtos de madeira
18021;16001;produtos de madeira
18035;16001;produtos de madeira
18036;16001;produtos de madeira
31040;16001;produtos de madeira
32045;16001;produtos de madeira
32052;16001;produtos de madeira
32084;16001;produtos de madeira
38036;16001;produtos de madeira
39091;16001;produtos de madeira
39101;16001;produtos de madeira
39143;16001;produtos de madeira
39164;16001;produtos de madeira
39230;16001;produtos de madeira
86041;16001;produtos de madeira
86041;16001;produtos de madeira
86041;16001;produtos de madeira
86076;16001;produtos de madeira
86076;16001;produtos de madeira
86076;16001;produtos de madeira
86076;16001;produtos de madeira
86076;16001;produtos de madeira
11049;17002;papel e papelao
18044;17002;papel e papelao
30017;17002;papel e papelao
30018;17002;papel e papelao
30019;17002;papel e papelao
30034;17002;papel e papelao
32011;17002;papel e papelao
32012;17002;papel e papelao
32013;17002;papel e papelao
32014;17002;papel e papelao
32015;17002;papel e papelao
32016;17002;papel e papelao
32024;17002;papel e papelao
32025;17002;papel e papelao
32026;17002;papel e papelao
32036;17002;papel e papelao
32038;17002;papel e papelao
32039;17002;papel e papelao
32040;17002;papel e papelao
32042;17002;papel e papelao
32043;17002;papel e papelao
32044;17002;papel e papelao
32047;17002;papel e papelao
32048;17002;papel e papelao
32049;17002;papel e papelao
32050;17002;papel e papelao
32053;17002;papel e papelao
32054;17002;papel e papelao
32056;17002;papel e papelao
32067;17002;papel e papelao
32069;17002;papel e papelao
32070;17002;papel e papelao
32071;17002;papel e papelao
32072;17002;papel e papelao
32079;17002;papel e papelao
32080;17002;papel e papelao
39097;17002;papel e papelao
45004;17002;papel e papelao
49095;17002;papel e papelao
86012;17002;papel e papelao
86039;17002;papel e papelao
86043;17002;papel e papelao
86044;17002;papel e papelao
86046;17002;papel e papelao
86049;17002;papel e papelao
86079;17002;papel e papelao
86080;17002;papel e papelao
43049;18001;selo
7008;19912;gas/alcool
7999;19912;gas/alcool
23014;19912;gas/alcool
23015;19912;gas/alcool
23015;19912;gas/alcool
41015;19912;gas/alcool
47022;19912;gas/alcool
86058;19912;gas/alcool
7005;19915;biodisel/disel
23017;19915;biodisel/disel
47024;19915;biodisel/disel
7001;19916;outros produtos petroleo
7003;19916;outros produtos petroleo
7010;19916;outros produtos petroleo
7010;19916;outros produtos petroleo
11029;19916;outros produtos petroleo
23022;19916;outros produtos petroleo
33019;19916;outros produtos petroleo
33019;19916;outros produtos petroleo
33019;19916;outros produtos petroleo
33020;19916;outros produtos petroleo
33031;19916;outros produtos petroleo
47014;19916;outros produtos petroleo
86036;19916;outros produtos petroleo
86056;19916;outros produtos petroleo
86081;19916;outros produtos petroleo
7004;19921;outros produtos petroleo
23016;19921;outros produtos petroleo
47023;19921;outros produtos petroleo
86017;19921;outros produtos petroleo
86017;19921;outros produtos petroleo
86017;19921;outros produtos petroleo
86017;19921;outros produtos petroleo
86017;19921;outros produtos petroleo
86017;19921;outros produtos petroleo
86085;19921;outros produtos petroleo
86085;19921;outros produtos petroleo
33063;20911;produtos quimicos
33067;20911;produtos quimicos
70005;20911;produtos quimicos
70005;20911;produtos quimicos
70141;20911;produtos quimicos
8019;20921;defensivos agricolas
8019;20921;defensivos agricolas
8020;20921;defensivos agricolas
8020;20921;defensivos agricolas
8020;20921;defensivos agricolas
8021;20921;defensivos agricolas
8022;20921;defensivos agricolas
8050;20921;defensivos agricolas
8051;20921;defensivos agricolas
8058;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86026;20921;defensivos agricolas
86068;20921;defensivos agricolas
86068;20921;defensivos agricolas
86068;20921;defensivos agricolas
86068;20921;defensivos agricolas
8033;20922;produtos quimicos diversos
8033;20922;produtos quimicos diversos
8052;20922;produtos quimicos diversos
11014;20922;produtos quimicos diversos
11014;20922;produtos quimicos diversos
11014;20922;produtos quimicos diversos
11014;20922;produtos quimicos diversos
11014;20922;produtos quimicos diversos
11014;20922;produtos quimicos diversos
11051;20922;produtos quimicos diversos
11051;20922;produtos quimicos diversos
11059;20922;produtos quimicos diversos
11061;20922;produtos quimicos diversos
11091;20922;produtos quimicos diversos
11092;20922;produtos quimicos diversos
11093;20922;produtos quimicos diversos
11094;20922;produtos quimicos diversos
21017;20922;produtos quimicos diversos
21018;20922;produtos quimicos diversos
21019;20922;produtos quimicos diversos
21020;20922;produtos quimicos diversos
21021;20922;produtos quimicos diversos
21022;20922;produtos quimicos diversos
21023;20922;produtos quimicos diversos
21024;20922;produtos quimicos diversos
28020;20922;produtos quimicos diversos
28023;20922;produtos quimicos diversos
28023;20922;produtos quimicos diversos
32033;20922;produtos quimicos diversos
33020;20922;produtos quimicos diversos
33031;20922;produtos quimicos diversos
33040;20922;produtos quimicos diversos
37019;20922;produtos quimicos diversos
11008;10923;tintas e etc
11009;10923;tintas e etc
11009;10923;tintas e etc
32009;10923;tintas e etc
33037;10923;tintas e etc
33038;10923;tintas e etc
33066;10923;tintas e etc
37008;10923;tintas e etc
37016;10923;tintas e etc
37024;10923;tintas e etc
86015;10923;tintas e etc
86015;10923;tintas e etc
86015;10923;tintas e etc
86015;10923;tintas e etc
86015;10923;tintas e etc
86015;10923;tintas e etc
30001;20931;perfumaria
30002;20931;perfumaria
30003;20931;perfumaria
30004;20931;perfumaria
30005;20931;perfumaria
30006;20931;perfumaria
30007;20931;perfumaria
30008;20931;perfumaria
30011;20931;perfumaria
30012;20931;perfumaria
30013;20931;perfumaria
30014;20931;perfumaria
30016;20931;perfumaria
30020;20931;perfumaria
30021;20931;perfumaria
30022;20931;perfumaria
30023;20931;perfumaria
30024;20931;perfumaria
30025;20931;perfumaria
30032;20931;perfumaria
30036;20931;perfumaria
30999;20931;perfumaria
33033;20931;perfumaria
33036;20931;perfumaria
33061;20931;perfumaria
33062;20931;perfumaria
39173;20931;perfumaria
84011;20931;perfumaria
86001;20931;perfumaria
86014;20931;perfumaria
86016;20931;perfumaria
86018;20931;perfumaria
86019;20931;perfumaria
86020;20931;perfumaria
86021;20931;perfumaria
86022;20931;perfumaria
86023;20931;perfumaria
86024;20931;perfumaria
86025;20931;perfumaria
86031;20931;perfumaria
86032;20931;perfumaria
86033;20931;perfumaria
86034;20931;perfumaria
86042;20931;perfumaria
86045;20931;perfumaria
86061;20931;perfumaria
86063;20931;perfumaria
86064;20931;perfumaria
86065;20931;perfumaria
86066;20931;perfumaria
86071;20931;perfumaria
86073;20931;perfumaria
86075;20931;perfumaria
