idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
14043	562,2	5622,07	166	5496	0	31,18	31,18	8,75	17,5	0
14044	562,2	814,5	942	-4	0	0	0	0	0	123,5
14045	562,2	1985,51	2095,75	-5	0	0	0	105,24	210,48	0
14046	562,2	2158,72	2485,63	-3	0	0	0	0	0	323,91
14047	393,49	2154,16	1305,68	943,58	0	0	0	47,38	94,76	47,72
14048	393,49	3482,98	3676,29	-4	0	0	0	180,87	361,74	8,44
14049	393,49	84,36	92,17	-3	0	0	0	4,81	9,62	0
14050	393,49	168,03	180,29	-3	0	0	0	9,26	18,53	0
14051	393,49	4616,37	5042,48	-1	0	172,94	172,94	252,17	504,35	0
14052	393,49	2224,21	931,21	1404,22	0	0	0	6,31	12,63	104,9
14053	393,49	1330,22	406,49	944,15	0	0	0	20,42	40,85	0
14054	643,74	2331,98	2458,08	-3	0	0	0	123,1	246,21	0
14055	643,74	2213,04	2391,98	-1	0	0	0	83,22	166,43	94,72
14056	643,74	1569,92	-4	1573,92	0	0	0	0	0	0
14057	643,74	3850,89	4157,61	-4	0	52,9	52,9	182,16	364,32	67,66
14058	643,74	2645,27	2957,82	-3	0	0	0	47,26	94,52	262,29
14059	643,74	1083,7	1247,08	-1	0	0	0	0	0	162,38
14060	643,74	2467,15	2599,26	-2	0	0	0	130,11	260,23	0
14061	552,57	2655,78	2989,11	-3	0	5,33	5,33	0	0	325
14062	552,57	4509	4987,85	-2	0	151,85	151,85	0	0	325
14063	552,57	1795,06	-2	1797,06	0	0	0	0	0	0
14064	552,57	4070,6	-3	4080,01	0	6,41	6,41	0	0	0
14065	552,57	1094,25	1176,21	-3	0	0	0	46,62	93,24	32,34
14066	552,57	3705,84	4075	-3	0	42,74	42,74	129,37	258,73	194,05
14067	307	1204,76	1270,38	-2	0	0	0	63,62	127,24	0
14068	307	3229,95	2402,06	948,44	0	0	0	120,55	241,11	0
14069	307	471,68	497,56	-1	0	0	0	24,88	49,76	0
14070	307	1042,54	1101,94	-4	0	0	0	55,4	110,79	0
14071	307	1647,07	-4	1651,07	0	0	0	0	0	0
14072	307	1143,39	1206,99	-3	0	0	0	60,6	121,2	0
14073	307	2491,85	2626,31	-3	0	0	0	131,47	262,93	0
14074	479,95	2638,52	1827,74	939,72	0	0	0	68,65	137,3	60,29
14075	479,95	1494,57	1578,97	-5	0	0	0	79,4	158,8	0
14076	479,95	939,72	-4	943,72	0	0	0	0	0	0
14077	479,95	140,04	150,83	-3	0	0	0	7,79	15,58	0
14078	479,95	4138,16	365,08	3791,98	3799,98	0	0	18,9	37,81	0
14079	479,95	1201,68	299,42	941,44	0	0	0	0	0	39,18
14080	394,35	3458,42	-2	3516,6	0	56,18	56,18	0	0	0
14081	394,35	5525,4	3918,2	1878,88	0	0	0	149,29	298,58	122,39
14082	394,35	3252,56	2438,55	936,44	0	0	0	122,43	244,86	0
14083	394,35	640,6	743,56	-5	0	0	0	0	0	97,96
14084	394,35	-2	-1	-1	0	0	0	0	0	0
14085	394,35	1762,13	1870,02	-6	0	0	0	88,83	177,65	13,06
14086	394,35	936,44	-4	940,44	0	0	0	0	0	0
14087	1391,78	949,95	-6	955,95	0	0	0	0	0	0
14088	1391,78	948,78	238,37	722,68	726,68	0	0	12,27	24,54	0
14089	1391,78	929	-6	935	0	0	0	0	0	0
14090	1391,78	955,45	1008	-2	0	0	0	50,55	101,1	0
14091	1391,78	299,72	318,91	-3	0	0	0	16,2	32,39	0
14092	1391,78	764,29	291	512,16	516,16	0	0	0	0	38,87
14093	529,6	2566,97	1694,25	970,53	0	0	0	77,5	155	20,31
14094	529,6	1502,72	393,06	1129,77	659,98	0	0	20,1	40,21	0
14095	529,6	812,39	939,58	-4	0	0	0	0	0	123,19
14096	529,6	842,32	888,92	-2	0	0	0	44,6	89,19	0
14097	529,6	890,89	941,15	-3	0	0	0	47,26	94,52	0
14098	529,6	2207,1	1143,91	1120,69	0	0	0	57,5	114,99	0
14099	529,6	940,15	-4	944,15	0	0	0	0	0	0
14100	529,6	943,15	-2	945,15	0	0	0	0	0	0
14101	567,38	186,47	198,49	-2	0	0	0	10,02	20,05	0
14102	567,38	937,3	-2	939,3	0	0	0	0	0	0
14103	567,38	-9	-6	-3	0	0	0	0	0	0
14104	567,38	-6	-4	-2	0	0	0	0	0	0
14105	567,38	1129	1193	-4	0	0	0	60	120	0
14106	567,38	1903,81	-1	1904,81	0	0	0	0	0	0
14107	567,38	4708,76	-16	4724,76	0	0	0	0	0	0
14108	567,38	27,69	33,73	-4	0	0	0	2,04	4,07	0
14109	567,38	669,86	707,38	-2	0	0	0	35,52	71,04	0
14110	367,13	942,72	-2	944,72	0	0	0	0	0	0
14111	367,13	1174,97	1241,33	-4	0	0	0	62,37	124,73	0
14112	367,13	939,72	-4	943,72	0	0	0	0	0	0
14113	367,13	2203,24	1332,89	937,44	0	0	0	67,09	134,19	0
14114	367,13	1754,1	1851	-4	0	0	0	92,9	185,8	0
14115	367,13	2238,11	389,9	1900,46	1440,96	0	0	0	0	52,25
14116	367,13	959,19	-6	965,19	0	0	0	0	0	0
14117	367,13	1182,14	248,82	966,19	0	0	0	0	0	32,87
14118	367,13	2265,89	-4	2269,89	0	0	0	0	0	0
14119	520,68	176,96	204,85	-1	0	0	0	0	0	26,89
14120	520,68	1878,88	-4	1882,88	0	0	0	0	0	0
14121	520,68	936,44	-4	940,44	0	0	0	0	0	0
14122	520,68	706,54	314,65	417,57	421,57	0	0	10,08	20,16	15,6
14123	520,68	485,3	513,11	-2	0	0	0	25,81	51,61	0
14124	520,68	1883,63	2112,33	-3	0	0	0	30,97	61,93	194,74
14125	520,68	7537,72	7603,4	962,13	0	647,49	647,49	380,32	760,64	0
14126	544,15	1014,28	1078,32	-1	0	0	0	48,29	96,59	14,75
14127	544,15	695,73	802,59	-2	0	0	0	0	0	104,86
14128	544,15	639,32	698,77	-4	0	0	0	22,69	45,37	32,77
14129	544,15	939,72	-4	943,72	0	0	0	0	0	0
14130	544,15	5063,7	1542,65	3652,24	0	53,9	53,9	77,28	154,56	0
14131	544,15	1887,44	-2	1889,44	0	0	0	0	0	0
14132	544,15	1751,74	1847,25	-3	0	0	0	92,51	185,03	0
14133	544,15	139,22	148,76	-2	0	0	0	7,54	15,08	0
14134	544,15	1784,15	768,7	1053,98	0	0	0	38,54	77,07	0
14135	370,87	345,03	399,48	-2	0	0	0	0	0	52,45
14136	370,87	5928,38	6269,08	-4	0	23	23	313,7	627,41	0
14137	370,87	276,69	-6	282,69	0	0	0	0	0	0
14138	370,87	2619,41	838,65	1890,3	0	0	0	0	0	109,54
14139	370,87	1433,08	1511,93	-3	0	0	0	75,85	151,69	0
14140	370,87	1202,44	-6	1208,44	0	0	0	0	0	0
14141	370,87	984,58	-8	992,58	0	0	0	0	0	0
14142	370,87	939,28	-16	955,28	0	0	0	0	0	0
14143	357,04	76,78	81,93	-1	0	0	0	4,15	8,29	0
14144	357,04	941,35	-6	947,35	0	0	0	0	0	0
14145	357,04	1331,95	45,76	1292,66	0	0	0	0	0	6,47
14146	357,04	435,59	464,73	-1	0	0	0	4	8	24,15
14147	357,04	1248,61	1316,54	-2	0	0	0	65,93	131,85	0
14148	357,04	961,53	-2	963,53	0	0	0	0	0	0
14149	372,61	-24	-16	-8	0	0	0	0	0	0
14150	372,61	278,89	323,46	-2	0	0	0	0	0	42,57
14151	372,61	2046,34	2289	-7	0	0	0	39,75	79,5	195,91
14152	372,61	1874,78	-6	1880,78	0	0	0	0	0	0
14153	372,61	1357,31	491,56	930,43	0	0	0	0	0	64,68
14154	372,61	944,35	-4	948,35	0	0	0	0	0	0
14155	372,61	1771,32	1890,74	-1	0	0	0	79,61	159,22	38,81
14156	629,73	1187,09	1250,62	-1	0	0	0	62,53	125,06	0
14157	629,73	763,58	806,03	-2	0	0	0	40,45	80,9	0
14158	629,73	992,3	1052,48	-7	0	0	0	53,17	106,35	0
14159	629,73	945,58	-2	947,58	0	0	0	0	0	0
14160	629,73	973,33	-2	975,33	0	0	0	0	0	0
14161	629,73	1985,18	2193,96	-2	0	0	0	49,43	98,85	157,36
14162	629,73	499,32	533,75	-2	0	0	0	23,26	46,53	9,17
14163	629,73	4842,65	4607,79	465,35	0	0	0	230,49	460,98	0
14164	489,96	791,29	-5	796,29	0	0	0	0	0	0
14165	489,96	2023,35	2331,48	-4	0	0	0	0	0	304,13
14166	489,96	3027,43	1322,07	1878,14	0	0	0	0	0	172,78
14167	489,96	937,3	-2	939,3	0	0	0	0	0	0
14168	489,96	969,37	-2	971,37	0	0	0	0	0	0
14169	489,96	32,87	36,87	-2	0	0	0	1,99	3,99	0
14170	489,96	-2	-1	-1	0	0	0	0	0	0
14171	489,96	1852,76	951,79	948,81	0	0	0	47,84	95,68	0
14172	378,5	1554,61	709	938,3	0	0	0	0	0	92,69
14173	378,5	849,1	897,21	-3	0	0	0	45,11	90,22	0
14174	378,5	708,56	815,89	-1	0	0	0	0	0	106,33
14175	378,5	935	-2	937	0	0	0	0	0	0
14176	378,5	1069	139	937	0	0	0	7	14	0
14177	378,5	2441,69	-2	2443,69	0	0	0	0	0	0
14178	378,5	2156,26	1271,21	948,81	0	0	0	63,76	127,52	0
14179	378,5	3874,97	4082,28	-3	0	0	0	204,31	408,63	0
14180	378,5	2863,77	-6	2869,77	0	0	0	0	0	0
14181	292,56	1043,6	1203,88	-3	0	0	0	0	0	157,28
14182	292,56	1517,16	352,61	1211,43	269,71	0	0	0	0	46,88
14183	292,56	4915,49	5335,1	-2	0	150,81	150,81	266,81	533,61	0
14184	292,56	2838,27	3119,53	-4	0	0	0	80,66	161,32	196,61
14185	292,56	1902,64	2008,46	-5	0	0	0	100,82	201,65	0
14186	292,56	2640,49	2808,27	-3	0	0	0	125,59	251,19	39,18
14187	292,56	4110,67	1301,16	2874,82	0	0	0	65,31	130,62	0
14188	292,56	4060,48	4513,34	-4	0	58,55	58,55	0	0	390,31
14189	292,56	1917,32	-10	1927,32	0	0	0	0	0	0
14190	444,28	2144,15	1238,11	968,1	0	0	0	62,06	124,11	0
14191	444,28	965,19	-2	967,19	0	0	0	0	0	0
14192	444,28	440,02	510,11	-3	0	0	0	0	0	67,09
14193	444,28	965,19	-2	967,19	0	0	0	0	0	0
14194	444,28	1367,97	449,46	941,13	0	0	0	22,62	45,25	0
14195	444,28	1622,38	1780,44	-3	0	0	0	48,16	96,31	106,9
14196	429,22	881,34	932,3	-4	0	0	0	46,97	93,93	0
14197	429,22	1385,39	392,98	1044,54	108,24	0	0	0	0	52,13
14198	429,22	1880,76	1088,23	935,3	0	0	0	0	0	142,77
14199	429,22	1160,49	1223,83	-2	0	0	0	61,34	122,68	0
14200	429,22	1545,74	1703,4	-5	0	0	0	43,73	87,45	108,93
14201	429,22	2031,39	1117,02	970,37	0	0	0	56	112	0
14202	363,94	3292,5	2481,18	936,3	0	0	0	124,05	248,11	0,92
14203	363,94	693	798	-1	0	0	0	0	0	104
14204	363,94	8025,42	2616	5599	0	79,58	79,58	110	220	0
14205	363,94	7155,2	7799,84	-3	0	279,05	279,05	362,59	725,18	0
14206	363,94	17268,29	15941,45	3983,61	0	1859,44	1859,44	797,32	1594,65	0
14207	363,94	2256,36	2381,96	-6	0	0	0	119,6	239,2	0
14208	363,94	3729,86	3979,61	-4	0	46,42	46,42	199,33	398,66	0
14209	538,73	2075,59	2189,41	-4	0	0	0	109,82	219,64	0
14210	538,73	1710,19	893,53	933,47	0	0	0	0	0	116,81
14211	538,73	690,53	729,14	-2	0	0	0	36,61	73,21	0
14212	538,73	1916,58	-4	1920,58	0	0	0	0	0	0
14213	538,73	253,72	294,53	-2	0	0	0	0	0	38,81
14214	538,73	2248,93	2480,81	-4	0	0	0	59,71	119,42	168,18
14215	538,73	1889,56	-6	1895,56	0	0	0	0	0	0
14216	538,73	1073,5	147,27	933,7	0	0	0	7,46	14,93	0
14217	338,39	2030,1	2225,42	-5	0	0	0	62,6	125,2	127,71
14218	338,39	345,93	400,52	-2	0	0	0	0	0	52,59
14219	338,39	732,13	848,77	-5	0	0	0	0	0	111,64
14220	338,39	2151,62	1241,62	972,53	0	0	0	62,53	125,06	0
14221	338,39	2605,67	940,15	1712,78	0	0	0	47,26	94,52	0
14222	338,39	2604,86	1745,72	946,58	0	0	0	87,44	174,87	0
14223	338,39	196,85	-6	202,85	0	0	0	0	0	0
14224	338,39	954,89	12,83	944,24	0	0	0	0	0	2,19
14225	437,68	-3	-2	-1	0	0	0	0	0	0
14226	437,68	975,53	-1	976,53	0	0	0	0	0	0
14227	437,68	1022,93	53,53	972,53	0	0	0	3,13	6,25	0
14228	437,68	903,98	1036,87	-5	0	0	0	5,04	10,09	122,85
14229	437,68	4409,3	2739,57	1940,24	0	0	0	54,49	108,99	216,02
14230	2288,51	1021,52	96,25	938,3	0	0	0	0	0	13,03
14231	2288,51	218,08	231,83	-2	0	0	0	11,74	23,48	0
14232	2288,51	1765,67	1866,6	-7	0	0	0	93,93	187,86	0
14233	2288,51	1777,67	1874,6	-3	0	0	0	93,93	187,86	0
14234	2288,51	872,34	926,3	-7	0	0	0	46,97	93,93	0
14235	2288,51	426	453	-4	0	0	0	23	46	0
14236	2288,51	898,3	949	-3	0	0	0	47,7	95,4	0
14237	2288,51	1139,6	1203	-3	0	0	0	60,4	120,8	0
14238	437,15	839,67	972,08	-5	0	0	0	0	0	127,41
14239	437,15	1812,45	1998,36	-3	0	0	0	48,46	96,91	134,45
14240	437,15	968,77	1020,81	-1	0	0	0	51,04	102,08	0
14241	437,15	2377,01	2506,69	-4	0	0	0	125,68	251,37	0
14242	437,15	-6	-4	-2	0	0	0	0	0	0
14243	281,78	965,17	1019,33	-3	0	0	0	51,17	102,33	0
14244	281,78	1966,78	-4	1970,78	0	0	0	0	0	0
14245	281,78	1669,2	1810,92	-3	0	0	0	60,85	121,69	77,87
14246	281,78	1130,15	191,68	964,43	0	0	0	0	0	25,96
14247	281,78	465,73	541,11	-4	0	0	0	0	0	71,38
14248	281,78	1506,57	590,07	946,35	0	0	0	29,85	59,71	0
14249	281,78	1971,79	2134,51	-4	0	0	0	74,63	149,27	84,09
14250	281,78	958,53	-4	962,53	0	0	0	0	0	0
14251	281,78	1455,54	1637,92	-6	0	0	0	23,73	47,47	152,65
14252	487,38	775,04	820,41	-4	0	0	0	41,37	82,74	0
14253	487,38	849,24	979,03	-2	0	0	0	0	0	127,79
14254	487,38	2624,84	2760,57	-2	0	3,16	3,16	130,57	261,13	0
14255	487,38	1402,64	531,86	940,44	0	0	0	0	0	69,66
14256	487,38	1997,44	961,55	1084,12	0	0	0	48,23	96,46	0
14257	487,38	677,08	722,48	-3	0	0	0	32,61	65,21	9,8
14258	487,38	1371,51	496,74	940,13	0	0	0	0	0	65,36
14259	487,38	888,02	938,13	-3	0	0	0	47,11	94,21	0
14260	487,38	2191,52	2334,54	-4	0	0	0	103,29	206,57	35,73
14261	335,88	-2	-1	-1	0	0	0	0	0	0
14262	335,88	2271,29	2393,09	-2	0	0	0	119,8	239,61	0
14263	335,88	-15	-10	-5	0	0	0	0	0	0
14264	335,88	8107,56	9873,67	-4	0	1102,34	1102,34	390,45	780,9	269,32
14265	335,88	512,01	47,76	470,72	0	0	0	0	0	6,47
14266	335,88	4372,29	281,1	4118,11	101,8	12,61	12,61	14,3	28,61	0
14267	335,88	939,61	-2	941,61	0	0	0	0	0	0
14268	335,88	1282,05	1476,52	-2	0	0	0	0	0	192,47
14269	335,88	939,61	-2	941,61	0	0	0	0	0	0
14270	1448,45	736,17	308,08	443,84	447,84	0	0	15,75	31,51	0
14271	1448,45	-6	-4	-2	0	0	0	0	0	0
14272	1448,45	930,44	983,94	-4	0	0	0	49,5	98,99	0
14273	1448,45	886,9	937	-3	0	0	0	47,1	94,2	0
14274	1448,45	388,3	450,67	-3	0	0	0	0	0	59,37
14275	1448,45	936,81	-10	946,81	0	0	0	0	0	0
14276	675,69	1386,4	468,45	941,72	0	0	0	23,77	47,55	0
14277	675,69	1887,43	-2	1889,43	0	0	0	0	0	0
14278	675,69	966,22	31,68	939,44	0	0	0	0	0	4,9
14279	675,69	1513,59	615,94	938,44	0	0	0	25,12	50,24	15,67
14280	675,69	962,66	26,14	940,44	0	0	0	0	0	3,92
14281	675,69	968,5	1022,89	-3	0	0	0	51,39	102,79	0
14282	675,69	-3	-2	-1	0	0	0	0	0	0
14283	494,93	951,68	2,32	950,44	0	0	0	0	0	1,08
14284	494,93	962,43	-4	966,43	0	0	0	0	0	0
14285	494,93	710,19	752,36	-2	0	0	0	36,27	72,54	3,89
14286	494,93	938,16	561,54	405,15	411,15	0	0	28,53	57,05	0
14287	494,93	2586,3	2725,64	-3	0	0	0	136,33	272,66	0
14288	494,93	1312,48	1383,77	-2	0	0	0	69,29	138,58	0
14289	494,93	1942,22	2075,68	-4	0	0	0	88,06	176,12	41,4
14290	494,93	551,52	603,21	-5	0	0	0	20,56	41,13	26,12
14291	428,94	1286,16	299	1026,55	0	0	0	0	0	39,39
14292	428,94	3033,69	-2	3064,76	0	29,07	29,07	0	0	0
14293	428,94	405	-8	413	0	0	0	0	0	0
14294	428,94	12894,45	16135,62	-3	0	2431,14	2431,14	807,03	1614,06	0
14295	428,94	161,53	96,88	77,77	0	0	0	0	0	13,11
14296	428,94	2206,44	2453,42	-3	0	0	0	47,26	94,52	196,71
14297	1908,37	1273,41	1343,8	-3	0	0	0	67,39	134,78	0
14298	1908,37	1181,04	-12	1193,04	0	0	0	0	0	0
14299	1908,37	1123,44	1187,15	-4	0	0	0	59,71	119,42	0
14300	1908,37	-3	-2	-1	0	0	0	0	0	0
14301	612,03	2610,49	1891,94	949,44	0	0	0	9,98	19,97	220,91
14302	612,03	1437,06	1516,12	-3	0	0	0	76,06	152,11	0
14303	612,03	148,48	176,46	-4	0	0	0	0	0	23,98
14304	612,03	1497,39	317,48	1196,04	0	0	0	16,12	32,25	0
14305	612,03	256,73	296,54	-1	0	0	0	0	0	38,81
14306	612,03	123,86	145,27	-2	0	0	0	0	0	19,41
14307	612,03	486,79	81,33	416,29	0	0	0	0	0	10,83
14308	405,39	2091,99	1195,69	956,53	0	0	0	60,23	120,47	0
14309	405,39	1138,65	177,95	969,95	0	0	0	9,25	18,49	0
14310	405,39	2443,22	1641,48	940,72	0	0	0	47,24	94,47	91,75
14311	405,39	2152,18	800,79	1455,88	0	0	0	0	0	104,49
14312	405,39	2157,77	1002,47	1205,57	0	0	0	50,27	100,55	0
14313	405,39	892,23	940,3	-1	0	0	0	47,06	94,13	0
14314	405,39	581,78	597,84	-3	0	0	0	0	0	13,06
14315	422,99	937,3	-2	939,3	0	0	0	0	0	0
14316	422,99	878,34	930,3	-5	0	0	0	46,97	93,93	0
14317	422,99	1911,9	-4	1915,9	0	0	0	0	0	0
14318	422,99	3211,5	2393	938,3	0	0	0	119,8	239,6	0
14319	422,99	2230,99	2351,78	-3	0	0	0	117,79	235,58	0
14320	422,99	1730,12	340,64	1406,66	0	0	0	17,18	34,36	0
14321	422,99	1410	527,33	952	0	0	0	0	0	69,33
14322	422,99	1792,18	1888,72	-2	0	0	0	94,54	189,07	0
14323	422,99	522,5	604,92	-3	0	0	0	0	0	79,42
14324	729,77	14083,1	-10	17366,56	0	3273,46	3273,46	0	0	0
14325	729,77	22496,74	21949,79	5209,77	0	3565,13	3565,13	1097,69	2195,38	0
14326	729,77	6406,63	7024,89	-4	0	134,87	134,87	67,52	135,03	411,88
14327	729,77	23514,09	28938,36	-6	0	3970,96	3970,96	1447,32	2894,64	0
14328	729,77	8440,76	8012,65	2004,91	0	1175,82	1175,82	400,98	801,97	0
14329	729,77	7575,3	8817,62	-3	0	734,08	734,08	400,98	801,97	104,26
14330	729,77	2158,72	2485,63	-3	0	0	0	0	0	323,91
14331	729,77	4673,98	5142,33	-3	0	7,98	7,98	132,37	264,73	325
14332	426,58	184,04	197,09	-3	0	0	0	10,05	20,11	0
14333	426,58	913,5	-4	917,5	0	0	0	0	0	0
14334	426,58	1900,88	-4	1904,88	0	0	0	0	0	0
14335	426,58	961,28	-1	962,28	0	0	0	0	0	0
14336	426,58	-6	-4	-2	0	0	0	0	0	0
14337	426,58	1283,09	392,8	941,61	0	0	0	0	0	51,32
14338	426,58	1207,96	1276,12	-4	0	0	0	64,16	128,31	0
14339	426,58	85,77	93,7	-3	0	0	0	4,94	9,87	0
14340	431,14	3901,74	2134,25	1874,6	0	0	0	107,11	214,23	0
14341	431,14	55,45	72,42	-6	0	0	0	0	0	10,98
14342	431,14	1229,75	1304,19	-1	0	0	0	60,15	120,3	13,29
14343	431,14	6401,98	4192	2647	0	52,22	52,22	59,8	119,6	325
14344	545,56	1013,16	1074,21	-5	0	0	0	52,81	105,63	3,24
14345	545,56	962,43	-4	966,43	0	0	0	0	0	0
14346	545,56	965,43	-2	967,43	0	0	0	0	0	0
14347	545,56	965,43	-2	967,43	0	0	0	0	0	0
14348	545,56	908,06	960,43	-4	0	0	0	48,37	96,74	0
14349	545,56	1982,58	1199,99	940,15	0	0	0	0	0	157,56
14350	545,56	2357,4	1485,68	946,35	0	0	0	74,63	149,27	0
14351	545,56	3887,91	4473,06	-3	0	0	0	0	0	582,15
14352	357,67	1850,93	1952,87	-4	0	0	0	97,94	195,89	0
14353	357,67	1946,06	-6	1952,06	0	0	0	0	0	0
14354	357,67	262,2	277,11	-1	0	0	0	13,91	27,81	0
14355	357,67	190,14	201,26	-1	0	0	0	10,11	20,23	0
14356	357,67	2189,12	2419,58	-4	0	0	0	55,54	111,09	170,91
14357	357,67	974,33	-1	975,33	0	0	0	0	0	0
14358	357,67	1555,47	1700,96	-2	0	0	0	48,77	97,53	94,72
14359	357,67	1723,48	764,76	974,33	0	0	0	15,61	31,23	0
14360	357,67	3177,5	2312,01	1167,09	0	0	0	0	0	301,6
14361	373,76	1787,97	1885,44	-3	0	0	0	94,47	188,94	0
14362	373,76	3589,08	1791,52	1887,44	0	0	0	89,88	179,75	0
14363	373,76	2863,47	3018,7	-4	0	0	0	151,24	302,47	0
14364	373,76	1173,12	1237,13	-2	0	0	0	62,01	124,01	0
14365	373,76	2057,6	198,65	1885,16	0	0	0	0	0	26,21
14366	373,76	997,18	1051,93	-2	0	0	0	52,75	105,49	0
14367	373,76	2564,52	2940,2	-5	0	0	0	7,95	15,9	362,72
14368	373,76	1051,79	1197,56	-5	0	0	0	10,05	20,11	130,71
14369	373,76	-9	-6	-3	0	0	0	0	0	0
14370	478,62	156,43	188,49	-6	0	0	0	0	0	26,06
14371	478,62	-9	-6	-3	0	0	0	0	0	0
14372	478,62	938,34	993,46	-5	0	0	0	50,12	100,25	0
14373	478,62	1877,18	-3	1880,18	0	0	0	0	0	0
14374	478,62	-3	-2	-1	0	0	0	0	0	0
14375	478,62	-21	-14	-7	0	0	0	0	0	0
14376	478,62	171	198	-1	0	0	0	0	0	26
14377	478,62	952	-2	954	0	0	0	0	0	0
14378	485,19	942,58	-4	946,58	0	0	0	0	0	0
14379	485,19	4262,66	2320,96	2058	0	0	0	116,3	232,6	0
14380	485,19	1471,31	1550,96	-2	0	0	0	77,65	155,3	0
14381	485,19	103,99	114,04	-4	0	0	0	6,05	12,1	0
14382	485,19	10642,64	12449,4	-5	0	1358,23	1358,23	118,52	237,04	325
14383	485,19	81,77	96,88	-2	0	0	0	0	0	13,11
14384	485,19	943,24	-2	945,24	0	0	0	0	0	0
14385	515,11	1830,43	1931,04	-2	0	0	0	95,35	190,7	3,26
14386	515,11	5338,89	2395,33	3095	0	31,18	31,18	120,27	240,53	0
14387	515,11	7410,12	8041	-6	0	22,38	22,38	277,5	555	325
14388	515,11	1557,62	1705,18	-2	0	0	0	47,82	95,63	97,74
14389	515,11	260,25	274	0	0	0	0	13,75	27,5	0
14390	515,11	1269,21	1340,48	-4	0	0	0	67,27	134,55	0
14391	515,11	943	-8	951	0	0	0	0	0	0
14392	515,11	-12	-8	-4	0	0	0	0	0	0
14393	411,43	1637,35	1725,74	-2	0	0	0	86,39	172,77	0
14394	411,43	1261,69	1331,52	-3	0	0	0	66,83	133,65	0
14395	411,43	2864,96	2038,65	941,15	0	0	0	94,52	189,03	20,33
14396	411,43	342,03	397,48	-3	0	0	0	0	0	52,45
14397	411,43	887,89	939,15	-4	0	0	0	47,26	94,52	0
14398	411,43	665,48	703,93	-3	0	0	0	35,45	70,89	0
14399	183	3207,66	3557,84	-5	0	13,23	13,23	82,17	164,34	249,79
14400	183	79,01	85,32	-2	0	0	0	4,32	8,63	0
14401	183	4927,68	5443,96	-2	0	241,93	241,93	272,35	544,7	0
14402	183	1835,47	938,15	944,58	0	0	0	47,26	94,52	0
14403	183	76,93	89,2	-2	0	0	0	1,07	2,14	9,2
14404	183	1825,92	931,81	941,15	0	0	0	47,04	94,08	0
14405	183	5397,83	3697,64	1885,48	0	0	0	185,28	370,56	0
14406	379,03	1891,7	-6	1897,7	0	0	0	0	0	0
14407	379,03	1550,38	692,59	948,35	0	0	0	0	0	90,56
14408	379,03	1377,23	493,56	948,35	0	0	0	0	0	64,68
14409	379,03	899,88	948,35	-1	0	0	0	47,47	94,94	0
14410	379,03	2047,94	741,34	1343,91	0	0	0	37,32	74,63	0
14411	379,03	1186,16	1272,11	-6	0	0	0	54,29	108,57	25,66
14412	379,03	3868,65	4142,45	-2	0	64,53	64,53	207,27	414,55	0
14413	379,03	5607,86	5143,27	946,35	0	48,56	48,56	108,19	216,39	325
14414	1050,86	1118,1	261,13	870,38	635,66	0	0	13,41	26,81	0
14415	1050,86	1237,03	1303,19	-1	0	0	0	65,16	130,32	0
14416	1050,86	-11	-7	-4	0	0	0	0	0	0
14417	1050,86	356,4	414	-3	0	0	0	0	0	54,6
14418	1050,86	534,91	599,09	-2	0	0	0	10,05	20,11	52,13
14419	1050,86	1129	1193	-4	0	0	0	60	120	0
14420	399,9	12,89	17,71	-2	0	0	0	0	0	2,82
14421	399,9	1089,91	1169,83	-3	0	0	0	47,38	94,76	29,54
14422	399,9	2915,7	3072,53	-3	0	0	0	153,83	307,65	0
14423	399,9	3006,26	2188,32	936,13	0	0	0	105,07	210,14	13,11
14424	399,9	2040,68	2152,61	-4	0	0	0	107,93	215,86	0
14425	399,9	869,57	1003,7	-3	0	0	0	0	0	131,13
14426	399,9	943,15	-2	945,15	0	0	0	0	0	0
14427	1619,54	7619,01	-6	8689,01	0	1064	1064	0	0	0
14428	1619,54	-3	-2	-1	0	0	0	0	0	0
14429	1619,54	4830,05	-3	4960,41	0	127,36	127,36	0	0	0
14430	1619,54	4857,63	5123,93	-3	0	6,9	6,9	256,4	512,79	0
14431	626,51	31,99	42,56	-4	0	0	0	0	0	6,57
14432	626,51	3791,83	222,49	3581,06	3588,06	0	0	11,72	23,45	0
14433	626,51	1212,19	1284,18	-2	0	0	0	60,68	121,36	9,31
14434	626,51	328,25	348,95	-3	0	0	0	17,7	35,4	0
14435	626,51	1781,53	1891,13	-2	0	0	0	86,57	173,13	21,03
14436	626,51	1225,42	1294,44	-4	0	0	0	65,02	130,04	0
14437	626,51	941,36	-4	945,36	0	0	0	0	0	0
14438	626,51	-9	-6	-3	0	0	0	0	0	0
14439	676,14	4797,81	-2	5041,17	0	241,36	241,36	0	0	0
14440	676,14	6521,12	7530,54	-1	0	631,84	631,84	376,58	753,15	0
14441	676,14	6422,03	7026,19	-4	0	18,95	18,95	125,59	251,19	455,62
14442	676,14	-6	-4	-2	0	0	0	0	0	0
14443	676,14	5386,55	6030,85	-1	0	318,3	318,3	0	0	325
14444	676,14	2574,04	2711,78	-2	0	0	0	135,74	271,48	0
14445	676,14	5008,89	5525,11	-3	0	236,71	236,71	276,51	553,01	0
