idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
4558	746,85	266,22	280,23	0	0	0	0	14,01	28,02	0
4559	746,85	3428,6	3668,05	0	0	0	0	148,37	296,75	91,08
4560	746,85	954	0	954	0	0	0	0	0	0
4561	746,85	826,5	950	0	0	0	0	0	0	123,5
4562	157,29	1269,96	1336,8	0	0	0	0	66,84	133,68	0
4563	157,29	938,54	1032,68	0	0	0	0	25,07	50,13	69,08
4564	157,29	5937,08	6461,75	0	0	73,25	73,25	242,88	485,76	208,54
4565	157,29	1193,97	1241,18	0	0	0	0	46,98	93,96	0,23
4566	157,29	964,47	1015,23	0	0	0	0	50,76	101,52	0
4567	157,29	2847,37	2997,23	0	0	0	0	149,86	299,72	0
4568	157,29	2264,46	449,79	1873,14	0	0	0	0	0	58,47
4569	364,42	10711,31	11850,15	0	0	546,34	546,34	592,51	1185,02	0
4570	364,42	3187,19	2059,12	1180,26	0	0	0	0	0	52,19
4571	364,42	6901,39	7264,62	0	0	0	0	363,23	726,46	0
4572	364,42	10169,26	11082,33	0	0	358,95	358,95	554,12	1108,23	0
4573	364,42	4679,01	603,52	4111,85	0	36,36	36,36	0	0	0
4574	364,42	7265,2	5029,33	3218,77	0	731,43	731,43	251,47	502,93	0
4575	574,7	4654,94	4970,09	0	0	66,64	66,64	248,5	497,01	0
4576	574,7	849,89	894,62	0	0	0	0	44,73	89,46	0
4577	574,7	1759,52	1935,54	0	0	0	0	47,25	94,5	128,77
4578	574,7	944,99	0	944,99	0	0	0	0	0	0
4579	574,7	861,78	990,55	0	0	0	0	0	0	128,77
4580	574,7	0	0	0	0	0	0	0	0	0
4581	574,7	897,74	944,99	0	0	0	0	47,25	94,5	0
4582	255,06	692,67	792,45	0	0	0	0	2,02	4,05	97,75
4583	255,06	1872,86	0	1872,86	0	0	0	0	0	0
4584	255,06	0	0	0	0	0	0	0	0	0
4585	255,06	1531,96	1612,59	0	0	0	0	80,63	161,26	0
4586	255,06	1410,91	1612,53	0	0	0	0	5,01	10,01	196,62
4587	255,06	894,37	941,44	0	0	0	0	47,07	94,14	0
4588	255,06	895,38	942,5	0	0	0	0	47,13	94,25	0
4589	255,06	2673,61	2998,61	0	0	0	0	0	0	325
4590	271,91	1274,59	1356,51	0	0	0	0	59,02	118,04	22,89
4591	271,91	4203,92	1188,67	3169,78	0	0	0	0	0	154,53
4592	271,91	212,64	223,92	0	0	0	0	11,14	22,29	0,14
4593	271,91	1299,41	1370,11	0	0	0	0	67,13	134,26	3,58
4594	271,91	554,83	637,73	0	0	0	0	0	0	82,9
4595	271,91	2525,11	730,04	1889,98	0	0	0	0	0	94,91
4596	271,91	689,42	792,44	0	0	0	0	0	0	103,02
4597	271,91	0	0	0	0	0	0	0	0	0
4598	494,91	785,04	902,34	0	0	0	0	0	0	117,3
4599	494,91	30,58	35,16	0	0	0	0	0	0	4,57
4600	494,91	189,91	199,91	0	0	0	0	10	19,99	0
4601	494,91	569,73	599,72	0	0	0	0	29,99	59,97	0
4602	494,91	6343,44	6996,76	0	0	3,32	3,32	0	0	650
4603	494,91	1940,32	1047,68	936,57	0	0	0	0	0	43,94
4604	494,91	206,26	229,87	0	0	0	0	3,92	7,84	19,7
4605	494,91	0	0	0	0	0	0	0	0	0
4606	31,5	4040,73	4572,49	0	0	0	0	0	0	531,76
4607	31,5	2087,31	2399,21	0	0	0	0	0	0	311,9
4608	31,5	1465,03	1683,94	0	0	0	0	0	0	218,91
4609	31,5	897,74	944,99	0	0	0	0	47,25	94,5	0
4610	31,5	2421,91	2674,5	0	0	0	0	59,43	118,87	193,16
4611	31,5	517,07	594,33	0	0	0	0	0	0	77,26
4612	31,5	1089,61	0	1089,61	0	0	0	0	0	0
4613	31,5	363,93	418,31	0	0	0	0	0	0	54,38
4614	331,76	2306,34	2556,97	0	0	0	0	51,11	102,22	199,53
4615	331,76	1246,27	1432,49	0	0	0	0	0	0	186,22
4616	331,76	8910,54	4082,42	5116,04	0	113,98	113,98	173,95	347,89	0
4617	331,76	3614,38	3804,61	0	0	0	0	190,23	380,46	0
4618	331,76	3957,68	4315,59	0	0	21,7	21,7	140,51	281,02	195,71
4619	331,76	14492,95	16243,58	0	0	876,24	876,24	773,29	1546,58	101,11
4620	331,76	4355,47	4584,71	0	0	0	0	229,24	458,47	0
4621	312,19	1678,26	1766,59	0	0	0	0	88,33	176,66	0
4622	312,19	666,73	701,82	0	0	0	0	35,09	70,18	0
4623	312,19	2701,01	1904,94	939,44	0	0	0	65,17	130,34	78,2
4624	312,19	942,31	0	942,31	0	0	0	0	0	0
4625	312,19	877,62	1008,76	0	0	0	0	0	0	131,14
4626	312,19	11096,56	8732,96	2809,71	0	9,46	9,46	436,65	873,3	0
4627	312,19	4762,15	4030,09	933,57	0	0	0	201,5	403,01	0
4628	312,19	2319,65	2441,74	0	0	0	0	122,09	244,17	0
4629	266,55	1761,61	1938,61	0	0	0	0	46,89	93,78	130,11
4630	266,55	3324,9	3500	0	0	0,1	0,1	175	350	0
4631	266,55	3812,23	4197,23	0	0	0	0	60	120	325
4632	266,55	2061,32	2169,81	0	0	0	0	108,49	216,98	0
4633	266,55	2122,74	2360,88	0	0	0	0	42,98	85,96	195,16
4634	266,55	2246,11	1491,44	948,56	0	0	0	0	0	193,89
4635	266,55	450,56	474,28	0	0	0	0	23,71	47,43	0
4636	266,55	4595,66	4900,87	0	0	60,17	60,17	245,04	490,09	0
4637	317,32	835,12	879,07	0	0	0	0	43,95	87,91	0
4638	317,32	25152,04	31533,86	0	0	4805,12	4805,12	1576,69	3153,39	0
4639	317,32	3216,92	3386,23	0	0	0	0	169,31	338,62	0
4640	312,61	3002,69	2185,35	939,44	0	0	0	101,25	202,49	20,85
4641	312,61	1416,8	1491,37	0	0	0	0	74,57	149,14	0
4642	312,61	15185,66	17767,06	0	0	1693,05	1693,05	888,35	1776,71	0
4643	312,61	0	0	0	0	0	0	0	0	0
4644	312,61	1849,14	0	1849,14	0	0	0	0	0	0
4645	312,61	2128,03	2272,05	0	0	0	0	94,59	189,18	49,43
4646	312,61	8329,72	8934,41	0	0	38,7	38,7	240,98	481,96	325
4647	397,77	260,76	299,72	0	0	0	0	0	0	38,96
4648	397,77	766,34	806,67	0	0	0	0	40,33	80,67	0
4649	397,77	1140,95	1201	0	0	0	0	60,05	120,1	0
4650	397,77	4112,28	0	4112,28	0	0	0	0	0	0
4651	397,77	10496,87	11499	0	0	427,18	427,18	574,95	1149,9	0
4652	397,77	5904,06	6297	0	0	78,09	78,09	314,85	629,7	0
4653	274,1	5494,05	6011,57	0	0	61,55	61,55	0	0	455,96
4654	274,1	3794,3	3994	0	0	0	0	199,7	399,4	0
4655	274,1	3175	3500	0	0	0	0	0	0	325
4656	274,1	4723,45	5050	0	0	70,05	70,05	250	500	6,5
4657	274,1	343,18	366,86	0	0	0	0	15,01	30,03	8,66
4658	274,1	1086,26	1143,43	0	0	0	0	57,17	114,34	0
4659	252,44	1070,28	150,39	939,44	0	0	0	0	0	19,55
4660	252,44	817,31	939,44	0	0	0	0	0	0	122,13
4661	252,44	124,07	25,07	100,26	0	0	0	1,25	2,51	0
4662	252,44	1139,96	200,52	939,44	0	0	0	0	0	0
4663	252,44	1871,14	999,54	936,57	0	0	0	0	0	64,97
4664	252,44	2245,96	2498,85	0	0	0	0	44,98	89,96	207,9
4665	252,44	48,31	55,53	0	0	0	0	0	0	7,22
4666	252,44	32,59	37,47	0	0	0	0	0	0	4,87
4667	274,82	2360,88	2552,82	0	0	0	0	87,46	174,91	104,48
4668	274,82	935,89	0	935,89	0	0	0	0	0	0
4669	274,82	4351,05	3587,95	942,5	0	0	0	179,4	358,79	0
4670	274,82	420,47	442,6	0	0	0	0	22,13	44,26	0
4671	137,14	3047,24	3228,69	0	0	0	0	148,92	297,85	32,53
4672	137,14	5027,92	5402,92	0	0	32,92	32,92	225,19	450,38	116,89
4673	137,14	3332,56	3508,58	0	0	0,59	0,59	175,43	350,86	0
4674	137,14	944,7	0	944,7	0	0	0	0	0	0
4675	137,14	196,46	225,82	0	0	0	0	0	0	29,36
4676	137,14	2486,78	2617,67	0	0	0	0	130,88	261,77	0
4677	137,14	0	0	0	0	0	0	0	0	0
4678	137,14	1883,5	2050	0	0	0	0	62,5	125	104
4679	152,4	699,24	803,72	0	0	0	0	0	0	104,48
4680	152,4	818,98	941,36	0	0	0	0	0	0	122,38
4681	152,4	2186,63	2511,63	0	0	0	0	0	0	325
4682	152,4	1642,79	1729,25	0	0	0	0	86,46	172,92	0
4683	152,4	4669,93	5002,08	0	0	63,98	63,98	238,81	477,63	29,36
4684	152,4	5978,73	6623,92	0	0	313,99	313,99	331,2	662,39	0
4685	152,4	1231,36	327,15	940,4	0	0	0	3,96	7,93	32,23
4686	152,4	2948,32	3145,76	0	0	0	0	132,19	264,39	65,25
4687	152,4	1362,61	1434,33	0	0	0	0	71,72	143,43	0
4688	246,84	618,06	650,59	0	0	0	0	32,53	65,06	0
4689	246,84	2300,8	2421,89	0	0	0	0	121,09	242,19	0
4690	246,84	1551,21	1783	0	0	0	0	0	0	231,79
4691	246,84	2194,08	2476,39	0	0	0	0	24,76	49,53	257,54
4692	246,84	1407,54	1481,62	0	0	0	0	74,08	148,16	0
4693	246,84	5448,55	5943,33	0	0	197,61	197,61	297,17	594,33	0
4694	246,84	1552,16	1725,61	0	0	0	0	31,8	63,6	141,65
4695	190,86	954	0	954	0	0	0	0	0	0
4696	190,86	0	0	0	0	0	0	0	0	0
4697	190,86	930,73	1069,8	0	0	0	0	0	0	139,07
4698	190,86	1331,88	1527,1	0	0	0	0	2,06	4,13	193,16
4699	190,86	1934,7	2136,63	0	0	0	0	47,4	94,8	154,53
4700	190,86	941,03	0	941,03	0	0	0	0	0	0
4701	190,86	603,25	693,39	0	0	0	0	0	0	90,14
4702	190,86	1267,22	1384,14	0	0	0	0	39,39	78,77	77,53
4703	285,64	1844,78	0	1844,78	0	0	0	0	0	0
4704	285,64	9655,53	6184,04	3809,88	0	29,19	29,19	309,2	618,4	0
4705	285,64	12514,68	0	15038,98	0	2524,3	2524,3	0	0	0
4706	285,64	5568,1	6096,8	0	0	223,86	223,86	304,84	609,68	0
4707	285,64	1731,83	1822,98	0	0	0	0	91,15	182,3	0
4708	285,64	2088,07	2197,97	0	0	0	0	109,9	219,8	0
4709	285,64	2672,23	2997,23	0	0	0	0	0	0	325
4710	285,64	950,02	0	950,02	0	0	0	0	0	0
4711	669,52	934,38	0	934,38	0	0	0	0	0	0
4712	669,52	2292,34	2412,99	0	0	0	0	120,65	241,3	0
4713	669,52	2129,9	2448,16	0	0	0	0	0	0	318,26
4714	669,52	970,6	1051,72	0	0	0	0	34,76	69,51	46,36
4715	669,52	2259,97	1514,55	942,31	0	0	0	0	0	196,89
4716	669,52	2148,35	2469,37	0	0	0	0	0	0	321,02
4717	431,57	8811,21	10232,07	0	0	1095,86	1095,86	0	0	325
4718	431,57	12583,81	8037,46	5116,04	0	127,67	127,67	376,78	753,55	65,25
4719	431,57	2615,25	2615,25	0	0	0	0	0	0	0
4720	431,57	19126,28	6636,18	12964,44	0	117,24	117,24	226,32	452,64	130,78
4721	195,88	9872,85	11053,13	0	0	627,63	627,63	552,66	1105,31	0
4722	195,88	2721,73	2864,98	0	0	0	0	143,25	286,5	0
4723	195,88	2721,73	2864,98	0	0	0	0	143,25	286,5	0
4724	195,88	9101,16	8377,83	2447,61	0	1300,94	1300,94	416,1	832,21	7,25
4725	195,88	4026,87	2225	1913,12	0	0	0	111,25	222,5	0
4726	195,88	25120,21	31139,07	0	0	4461,9	4461,9	1556,95	3113,91	0
4727	195,88	0	0	0	0	0	0	0	0	0
4728	461,21	5720,61	0	5720,61	0	0	0	0	0	0
4729	461,21	6645,83	7506,25	0	0	485,11	485,11	375,31	750,63	0
4730	461,21	2722	3000	0	0	0	0	70	140	208
4731	461,21	22450,06	28834,5	0	0	4942,71	4942,71	1441,73	2883,45	0
4732	461,21	951,54	0	951,54	0	0	0	0	0	0
4733	517,31	819,51	930,43	0	0	0	0	6,27	12,54	104,65
4734	517,31	206,35	217,21	0	0	0	0	10,86	21,72	0
4735	517,31	905,27	1003,62	0	0	0	0	20,07	40,15	78,28
4736	517,31	3558,26	2843,66	944,7	0	0	0	87,23	174,47	142,87
4737	90,29	712,15	818,56	0	0	0	0	0	0	106,41
4738	90,29	1065	1224,14	0	0	0	0	0	0	159,14
4739	90,29	1124,18	1292,17	0	0	0	0	0	0	167,98
4740	90,29	2630,75	2979,26	0	0	0	0	23,51	47,02	325
4741	90,29	1065,71	1224,95	0	0	0	0	0	0	159,24
4742	90,29	895,38	942,5	0	0	0	0	47,13	94,25	0
4743	90,29	884,78	943	0	0	0	0	40,23	80,47	17,98
4744	90,29	1885	0	1885	0	0	0	0	0	0
4745	227,54	3773,39	3978,31	0	0	0	0	195,16	390,33	9,76
4746	227,54	1306,09	1501,25	0	0	0	0	0	0	195,16
4747	227,54	1875,56	0	1875,56	0	0	0	0	0	0
4748	227,54	1908	0	1908	0	0	0	0	0	0
4749	227,54	3756,3	3954	0	0	0	0	197,7	395,4	0
4750	227,54	906,3	954	0	0	0	0	47,7	95,4	0
4751	227,54	0	0	0	0	0	0	0	0	0
4752	24,15	624,1	717,35	0	0	0	0	0	0	93,26
4753	24,15	2056,96	208,51	1875,56	0	0	0	0	0	27,11
4754	24,15	950,79	1000,83	0	0	0	0	50,04	100,08	0
4755	24,15	1186,41	1277,46	0	0	0	0	46,89	93,78	44,16
4756	24,15	3,02	3,47	0	0	0	0	0	0	0,45
4757	24,15	1923,68	0	1923,68	0	0	0	0	0	0
4758	24,15	0	0	0	0	0	0	0	0	0
4759	358,38	850,22	927,75	0	0	0	0	0	0	77,53
4760	358,38	641,66	682,7	0	0	0	0	29,82	59,64	11,22
4761	358,38	5897,88	6519,13	0	0	296,25	296,25	0	0	325
4762	505,65	1510,91	1590,43	0	0	0	0	79,52	159,04	0
4763	505,65	5219,04	5493,73	0	0	0	0	274,69	549,37	0
4764	505,65	1317,51	1474,05	0	0	0	0	21,93	43,86	134,61
4765	505,65	1595,21	1679,17	0	0	0	0	83,96	167,92	0
4766	521,07	1060,59	1126,57	0	0	0	0	50,29	100,59	15,69
4767	521,07	3693,63	4023,47	0	0	4,84	4,84	0	0	325
4768	107,88	2825,73	971,09	1909,37	0	0	0	44,69	89,39	10,04
4769	107,88	1450,33	524,56	961,81	0	0	0	20,09	40,19	15,95
4770	107,88	862,2	950,1	0	0	0	0	22,26	44,52	65,63
4771	107,88	352,99	405,73	0	0	0	0	0	0	52,75
4772	107,88	378,37	434,91	0	0	0	0	0	0	56,54
4773	107,88	2523,39	2656,2	0	0	0	0	132,81	265,62	0
4774	107,88	496,76	523,02	0	0	0	0	26,08	52,16	0,18
4775	107,88	1362,26	938,34	470,84	0	0	0	46,92	93,83	0
4776	61,26	2850,07	3000,07	0	0	0	0	150	300,01	0
4777	61,26	913,75	961,84	0	0	0	0	48,09	96,18	0
4778	61,26	2375	2500	0	0	0	0	125	250	0
4779	61,26	2003,32	1182,59	936,13	0	0	0	23,96	47,93	91,43
4780	445,46	1145,3	1205,58	0	0	0	0	60,28	120,56	0
4781	445,46	337,01	354,75	0	0	0	0	17,74	35,48	0
4782	445,46	948,68	0	948,68	0	0	0	0	0	0
4783	445,46	158,9	167,27	0	0	0	0	8,36	16,73	0
4784	445,46	1289,66	401,45	940,4	0	0	0	0	0	52,19
4785	445,46	477,21	502,33	0	0	0	0	25,12	50,23	0
4786	445,46	174,55	183,74	0	0	0	0	9,19	18,37	0
4787	445,46	1997,67	1095,14	957,28	0	0	0	54,76	109,51	0
4788	434,42	2019,91	2126,22	0	0	0	0	106,31	212,62	0
4789	434,42	1907,43	0	1907,43	0	0	0	0	0	0
4790	434,42	2889,85	3041,95	0	0	0	0	152,1	304,2	0
4791	434,42	6433,18	6771,77	0	0	0	0	338,59	677,18	0
4792	434,42	19,76	22,72	0	0	0	0	0	0	2,95
4793	434,42	942,5	0	942,5	0	0	0	0	0	0
4794	434,42	4341,46	4569,96	0	0	0	0	228,5	457	0
4795	590,44	434,6	499,54	0	0	0	0	0	0	64,94
4796	590,44	1776,89	1895,16	0	0	0	0	80,07	160,13	38,2
4797	590,44	2590,69	1732,62	944,7	0	0	0	86,63	173,26	0
4798	590,44	2982,47	3139,44	0	0	0	0	156,97	313,94	0
4799	590,44	3619,04	3809,52	0	0	0	0	190,48	380,95	0
4800	590,44	910,6	958,53	0	0	0	0	47,93	95,85	0
4801	518,99	2212,24	2328,67	0	0	0	0	116,43	232,87	0
4802	518,99	3847,37	4049,86	0	0	0	0	202,49	404,99	0
4803	518,99	1755,36	1847,75	0	0	0	0	92,39	184,78	0
4804	518,99	2404,61	2531,17	0	0	0	0	126,56	253,12	0
4805	518,99	1636,42	1825	0	0	0	0	30,42	60,83	158,17
4806	518,99	1516,72	1596,55	0	0	0	0	79,83	159,65	0
4807	518,99	11037,39	13586,14	0	0	1796,44	1796,44	633,68	1267,36	118,63
4808	518,99	1056,42	1214,28	0	0	0	0	0	0	157,86
4809	416,32	1062,92	1186,41	0	0	0	0	19,22	38,43	104,27
4810	416,32	721,49	759,47	0	0	0	0	37,97	75,95	0
4811	416,32	1921,84	2031,51	0	0	0	0	96,51	193,03	13,16
4812	416,32	2308,42	2429,92	0	0	0	0	121,5	242,99	0
4813	416,32	610,58	701,82	0	0	0	0	0	0	91,24
4814	416,32	1121,67	1180,7	0	0	0	0	59,04	118,07	0
4815	416,32	573,34	603,52	0	0	0	0	30,18	60,35	0
4816	416,32	4539,73	4855,53	0	0	73,02	73,02	242,78	485,55	0
4817	416,32	2377,47	2502,6	0	0	0	0	125,13	250,26	0
4818	584,99	874,05	1004,65	0	0	0	0	0	0	130,6
4819	584,99	0	0	0	0	0	0	0	0	0
4820	584,99	6455,15	6986,57	0	0	0	0	206,42	412,83	325
4821	584,99	6708,09	7367,09	0	0	9	9	0	0	650
4822	584,99	3250,76	3421,85	0	0	0	0	171,09	342,19	0
4823	584,99	3132,05	2281,47	964,65	0	0	0	114,07	228,15	0
4824	584,99	155,28	163,45	0	0	0	0	8,17	16,35	0
4825	436,63	1923,68	2024,93	0	0	0	0	101,25	202,49	0
4826	436,63	5031,04	5559,42	0	0	0	0	80,21	160,42	448,17
4827	436,63	2818,7	3239,89	0	0	0	0	0	0	421,19
4828	436,63	18471,96	21989,82	0	0	2867,86	2867,86	0	0	650
4829	436,63	3181,03	3348,45	0	0	0	0	167,42	334,84	0
4830	436,63	2089,03	2198,98	0	0	0	0	109,95	219,9	0
4831	436,63	3249,17	2420,16	950,02	0	0	0	121,01	242,02	0
4832	436,63	1637,44	1723,62	0	0	0	0	86,18	172,36	0
4833	436,63	5575,55	5869	0	0	0	0	293,45	586,9	0
4834	393,51	1196,61	1261,16	0	0	0	0	62,13	124,25	2,42
4835	393,51	522	600	0	0	0	0	0	0	78
4836	393,51	957,63	0	957,63	0	0	0	0	0	0
4837	393,51	6085,84	1054	5209,77	0	125,23	125,23	52,7	105,4	0
4838	393,51	436,66	501,91	0	0	0	0	0	0	65,25
4839	393,51	2185,38	2300,4	0	0	0	0	115,02	230,04	0
4840	393,51	4869,35	296,32	4707,44	0	95,88	95,88	0	0	38,52
4841	327,52	0	0	0	0	0	0	0	0	0
4842	327,52	5004,89	5268,3	0	0	0	0	263,42	526,83	0
4843	327,52	864,8	994,02	0	0	0	0	0	0	129,22
4844	327,52	4285,72	4511,28	0	0	0	0	225,56	451,13	0
4845	327,52	3410,48	3665,05	0	0	0	0	138,68	277,36	115,9
4846	327,52	944,99	0	944,99	0	0	0	0	0	0
4847	327,52	1795,48	1889,98	0	0	0	0	94,5	189	0
4848	327,52	944,99	0	944,99	0	0	0	0	0	0
4849	327,52	8718,32	7408,1	2963,24	0	1282,61	1282,61	370,41	740,81	0
4850	1898,95	5225,86	3768,99	1759,92	0	0	0	116,82	233,65	186,22
4851	1898,95	2235,71	2353,38	0	0	0	0	117,67	235,34	0
4852	1898,95	399,85	442,05	0	0	0	0	9,54	19,09	32,65
4853	1898,95	1835,65	941,36	941,36	0	0	0	47,07	94,14	0
4854	1898,95	1954,25	2057,11	0	0	0	0	102,86	205,71	0
4855	1898,95	3018,02	2186,97	940,4	0	0	0	109,35	218,7	0
4856	1898,95	896,46	943,94	0	0	0	0	47,02	94,04	0,46
4857	1898,95	711,15	748,58	0	0	0	0	37,43	74,86	0
4858	383,25	1390,17	500,42	954,8	0	0	0	0	0	65,05
4859	383,25	2376,98	2502,08	0	0	0	0	125,1	250,21	0
4860	383,25	1873,13	0	1873,13	0	0	0	0	0	0
4861	383,25	7737,56	4909,01	3154	0	0	0	195,45	390,9	130
4862	383,25	2728,94	2872,56	0	0	0	0	143,63	287,26	0
4863	393,83	5141,58	3578,47	1912,78	0	24,67	24,67	0	0	325
4864	393,83	2380,95	2506,26	0	0	0	0	125,31	250,63	0
4865	393,83	1840,81	2114,34	0	0	0	0	0,84	1,67	272,69
4866	393,83	603,25	693,39	0	0	0	0	0	0	90,14
4867	393,83	2509,41	2641,48	0	0	0	0	132,07	264,15	0
4868	393,83	3022,94	1287,72	1902,62	0	0	0	0	0	167,4
4869	393,83	986,46	33,14	957,63	0	0	0	0	0	4,31
4870	393,83	3337,67	3513,34	0	0	0	0	175,67	351,33	0
4871	393,83	1915,26	0	1915,26	0	0	0	0	0	0
4872	484,03	19429,21	23286,72	0	0	3207,51	3207,51	0	0	650
4873	484,03	2087,03	2398,89	0	0	0	0	0	0	311,86
4874	484,03	1197,14	1307,85	0	0	0	0	37,07	74,14	73,64
4875	484,03	6621,02	6969,49	0	0	0	0	348,47	696,95	0
4876	484,03	1181,2	253,48	940,4	0	0	0	12,67	25,35	0
4877	484,03	4212,72	4562,51	0	0	0	0	152,08	304,17	197,71
4878	742,71	435,37	500,42	0	0	0	0	0	0	65,05
4879	742,71	227,72	239,7	0	0	0	0	11,99	23,97	0
4880	742,71	1109,11	158,5	958,53	0	0	0	7,93	15,85	0
4881	742,71	2920,79	3074,52	0	0	0	0	153,73	307,45	0
4882	742,71	4699,78	5023,72	0	0	72,76	72,76	251,19	502,37	0
4883	742,71	909,42	957,28	0	0	0	0	47,86	95,73	0
4884	515,68	364,49	404,99	0	0	0	0	7,59	15,19	32,91
4885	515,68	1635,13	1721,19	0	0	0	0	86,06	172,12	0
4886	515,68	13250,85	14701,43	0	0	475,58	475,58	0	0	975
4887	515,68	2978,9	3349,52	0	0	0	0	0	0	370,62
4888	342,5	1311,07	1506,98	0	0	0	0	0	0	195,91
4889	342,5	2581,96	803,72	1882,72	0	0	0	0	0	104,48
4890	342,5	1882,72	0	1882,72	0	0	0	0	0	0
4891	342,5	941,36	0	941,36	0	0	0	0	0	0
4892	342,5	1335,28	1534,81	0	0	0	0	0	0	199,53
4893	342,5	960,83	1104,4	0	0	0	0	0	0	143,57
4894	342,5	1571,67	1806,52	0	0	0	0	0	0	234,85
4895	342,5	1490,38	602,17	918,32	0	0	0	30,11	60,22	0
4896	342,5	2432,45	2207,97	334,88	0	0	0	110,4	220,8	0
4897	308,31	1792,86	958,75	958,75	0	0	0	0	0	124,64
4898	308,31	2116	1330,17	958,75	0	0	0	0	0	172,92
4899	308,31	699,97	736,81	0	0	0	0	36,84	73,68	0
4900	308,31	972,05	1023,21	0	0	0	0	51,16	102,32	0
4901	308,31	1881,57	0	1881,57	0	0	0	0	0	0
4902	308,31	6,42	7,38	0	0	0	0	0	0	0,96
4903	308,31	5598,99	6060,43	0	0	81,9	81,9	255,2	510,4	124,34
4904	308,31	940,4	0	940,4	0	0	0	0	0	0
4905	692,69	3084,01	3246,92	0	0	0	0	161,99	323,99	0,91
4906	692,69	1238,21	1303,38	0	0	0	0	65,17	130,34	0
4907	692,69	1377,72	1525,35	0	0	0	0	31,67	63,33	115,96
4908	692,69	1258,68	1324,93	0	0	0	0	66,25	132,49	0
4909	692,69	2138,04	329,52	1825	0	0	0	16,48	32,95	0
4910	692,69	858,69	987	0	0	0	0	0	0	128,31
4911	692,69	3782,87	4150,56	0	0	0	0	107,43	214,86	260,26
4912	630,52	1252,16	1318,06	0	0	0	0	65,9	131,81	0
4913	630,52	2136,12	248,5	1900,04	0	0	0	12,43	24,85	0
4914	630,52	3117,85	3281,95	0	0	0	0	164,1	328,2	0
4915	831,53	1430,17	1505,44	0	0	0	0	75,27	150,54	0
4916	831,53	1906,89	2007,25	0	0	0	0	100,36	200,73	0
4917	831,53	940,4	0	940,4	0	0	0	0	0	0
4918	831,53	908,66	956,48	0	0	0	0	47,82	95,65	0
4919	831,53	1144,13	1204,35	0	0	0	0	60,22	120,44	0
4920	831,53	743,47	782,6	0	0	0	0	39,13	78,26	0
4921	87,35	4670,68	5320,68	0	0	0	0	0	0	650
4922	87,35	1250,87	1381,33	0	0	0	0	30,7	61,39	99,76
