idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse	ils_bennt
57093	2457,14	11333,98	13683,42	-6	0	1498,23	1498,23	583,85	1167,69	261,36	0
57094	2457,14	1595,39	1405,34	373	675	0	0	0	0	182,95	375
57095	2457,14	4588,5	4600,1	-4	0	7,6	7,6	0	0	0	0
57096	231,97	1321,19	1392,88	-2	0	0	0	69,69	139,39	0	0
57097	231,97	2524,48	2481,06	367	675	0	0	0	0	323,58	375
57098	231,97	3999,35	2380,5	1897,62	0	0	0	19,91	39,83	258,86	0
57099	231,97	3609,07	593,38	3183	0	89,65	89,65	0	0	77,66	0
57100	231,97	1981,22	2280,94	-10	0	0	0	4,98	9,96	284,75	0
57101	56,93	6689,42	3993	2993	0	96,58	96,58	200	400	0	0
57102	56,93	-0,96	-3	2,04	6,04	0	0	0	0	0	6,04
57103	56,93	2660,31	2994,8	-4	0	5,49	5,49	0	0	325	0
57104	56,93	2272,34	2396,25	-4	0	0	0	119,91	239,83	0	0
57105	56,93	1609,08	1310,03	365	675	0	0	65,95	131,9	0	375
57106	1245,07	2412,63	1884,69	742	1350	0	0	19,91	39,83	194,15	750
57107	1245,07	2861,47	1988,92	1119	2025	0	0	7,9	15,79	238,55	1125
57108	1245,07	1543,15	1784,13	-8	0	0	0	0	0	232,98	0
57109	1245,07	3930,77	3155,54	933,11	0	0	0	157,88	315,75	0	0
57110	828,52	6604,1	7172,75	-8	0	201,71	201,71	358,94	717,88	0	0
57111	136,98	4283,57	1194,29	3149,59	1350	0	0	60,31	120,63	0	750
57112	136,98	2334,71	2461,85	-4	0	0	0	123,14	246,29	0	0
57113	136,98	949,94	-1	950,94	1,01	0	0	0	0	0	1,01
57114	136,98	5159,68	2431,67	2849,79	0	0	0	121,78	243,57	0	0
57115	136,98	6714,47	7799,57	-6	0	688,92	688,92	390,18	780,36	0	0
57116	136,98	2676,74	2826,3	-8	0	0	0	141,57	283,13	0	0
57117	136,98	3519,62	1895,87	1870,86	0	0	0	0	0	247,11	0
57118	136,98	3649,79	3099,42	936,43	0	61,06	61,06	0	0	325	0
57119	702,73	-1,99	-2	0,01	2,01	0	0	0	0	0	2,01
57120	702,73	4277,12	4601,53	-6	0	20,53	20,53	187,86	375,72	110,02	0
57121	702,73	3152,49	1471,02	1873,22	0	0	0	0	0	191,75	0
57122	1353,85	6667,21	6337,51	951,52	0	72,4	72,4	23,44	46,88	525,98	0
57123	1353,85	991,81	269,14	744	1350	0	0	8,94	17,88	12,39	750
57124	1353,85	1700,28	759,83	1003,82	675	0	0	23,18	46,36	40,2	375
57125	168,93	1424,53	1111,35	369	675	0	0	55,82	111,64	0	375
57126	168,93	1108,62	384,02	744	1350	0	0	19,4	38,8	0	750
57127	168,93	994,05	1048,47	-2	0	0	0	52,42	104,85	0	0
57128	168,93	2237,79	-8	2245,79	675	0	0	0	0	0	375
57129	168,93	2755,39	2107,01	934,43	0	11,62	11,62	0	0	274,43	0
57130	168,93	1036,48	1196,55	-4	0	0	0	0	0	156,07	0
57131	176,06	1346,25	631,95	746	1350	0	0	31,7	63,4	0	750
57132	176,06	1569,45	1261,68	371	675	0	0	63,23	126,47	0	375
57133	176,06	2403,3	2534,16	-4	0	0	0	126,86	253,72	0	0
57134	176,06	3952,02	4274,76	-12	0	0	0	153,92	307,85	156,82	0
57135	176,06	1616,47	1705,92	-4	0	0	0	85,45	170,89	0	0
57136	1485,22	2725,92	2262,3	742	1350	0	0	10,4	20,8	267,97	750
57137	1485,22	2769,42	2602,92	369	675	0	0	85,25	170,51	117,24	375
57138	1485,22	1341,77	-4	1345,77	683,04	0	0	0	0	0	383,04
57139	1485,22	2344,91	1685,38	744	1350	0	0	84,47	168,94	0	750
57140	1338,6	2863,93	969,52	1943,04	0	0	0	48,63	97,25	0	0
57141	1338,6	1195,43	298	936,43	0	0	0	0	0	39	0
57142	229,65	939,51	203,86	746	1350	0	0	10,34	20,69	0	750
57143	229,65	1347,33	27	1321,83	675	0	0	1,5	3	0	375
57144	229,65	2168,95	1498	746	1350	0	0	75,05	150,1	0	750
57145	229,65	2793,14	1044,27	1898,66	0	13,78	13,78	0	0	136,02	0
57146	229,65	2897,9	1591	1321,83	675	0	0	14,93	29,87	0	375
57147	229,65	5235,68	5777,55	-8	0	183,96	183,96	24,9	49,8	325	0
57148	229,65	1901,7	-4	1905,7	8,04	0	0	0	0	0	8,04
57149	1653,87	3332,12	1027,66	2304,46	675	0	0	0	0	0	375
57150	1653,87	2758,84	2513,56	371	675	0	0	125,73	251,46	0	375
57151	1156,6	4867,56	5322,79	-8	0	6,62	6,62	115,6	231,21	325	0
57152	1156,6	3717,48	4015,98	-6	0	91,45	91,45	201,05	402,1	0	0
57153	1156,6	2632,94	2947,4	-6	0	0	0	47,1	94,19	261,36	0
57154	217,21	2370,2	1827,06	742	1350	0	0	24,73	49,46	174,13	750
57155	217,21	346,57	406,15	-6	0	0	0	0	0	53,58	0
57156	217,21	1361,5	713,26	742	1350	0	0	0	0	93,76	750
57157	217,21	2689,39	817,52	1925,46	0	0	0	0	0	53,59	0
57158	217,21	2079,39	2197,52	-8	0	0	0	110,13	220,25	0	0
57159	217,21	1747,68	1447,08	373	675	0	0	72,4	144,81	0	375
57160	2395,92	805,68	497,63	373	675	0	0	0	0	64,95	375
57161	2395,92	8161,99	8120,05	948,3	0	524,9	524,9	56,46	112,92	325	0
57162	2395,92	1908,64	-4	1912,64	8,04	0	0	0	0	0	8,04
57163	2395,92	2090,26	1814,33	367	675	0	0	91,07	182,13	0	375
57164	197,47	6165,47	-4	6700,14	8,04	530,67	530,67	0	0	0	8,04
57165	197,47	2870,94	-4	2874,94	8,04	0	0	0	0	0	8,04
57166	197,47	769,5	32,8	742	1350	0	0	0	0	5,3	750
57167	197,47	4219,21	3048,85	1486	2700	0	0	51,5	103	264,14	1500
57168	197,47	2750,97	2906,6	-10	0	0	0	145,63	291,26	0	0
57169	197,47	2696,02	2844,39	-6	0	0	0	109,9	219,8	32,47	0
57170	197,47	6805,54	7287,32	-8	0	109,12	109,12	364,67	729,33	0	0
57171	3591,81	2601,2	2354,32	365	675	0	0	118,12	236,23	0	375
57172	3591,81	2557,46	2306,06	367	675	0	0	115,6	231,21	0	375
57173	3591,81	1410,48	1098,77	367	675	0	0	55,29	110,58	0	375
57174	103,44	1286,5	966	369	675	0	0	48,5	97	0	375
57175	103,44	2657,38	2994	-6	0	5,62	5,62	0	0	325	0
57176	103,44	4398,59	1676,73	2806	0	0	0	84,14	168,27	0	0
57177	103,44	952,31	-2	954,31	2,01	0	0	0	0	0	2,01
57178	103,44	1907,64	-3	1910,64	6,04	0	0	0	0	0	6,04
57179	103,44	1307,29	373,73	952,3	0	0	0	18,74	37,47	0	0
57180	103,44	2983,42	2144,55	946,3	0	0	0	107,43	214,85	0	0
57181	172,27	4767,75	3858,79	1115,35	0	206,39	206,39	0	0	0	0
57182	172,27	2828,26	1909,42	1119	2025	0	0	30,45	60,89	169,72	1125
57183	172,27	1191,73	1256,56	-2	0	0	0	62,83	125,66	0	0
57184	172,27	1704,97	1404,34	371	675	0	0	70,37	140,73	0	375
57185	172,27	1577,83	1272,66	369	675	0	0	63,83	127,67	0	375
57186	172,27	3093,07	2269,85	936,91	0	0	0	113,69	227,39	0	0
57187	172,27	2086,67	2284,31	-8	0	0	0	67,4	134,81	122,23	0
57188	172,27	1232,57	1299,6	-2	0	0	0	65,03	130,06	0	0
57189	1192,06	1503,16	1194,12	369	675	0	0	59,96	119,91	0	375
57190	1192,06	2368,54	2558,86	-8	0	0	0	94,36	188,73	87,95	0
57191	1192,06	2459,01	2693,29	-10	0	0	0	79,22	158,45	145,05	0
57192	1645,97	4236,7	822,52	3543,5	0	88,09	88,09	41,23	82,45	0	0
57193	1645,97	2373,45	1713,21	746	1350	0	0	85,76	171,52	0	750
57194	1645,97	898,4	555,15	371	675	0	0	27,76	55,52	0	375
57195	5190,56	730,93	411,71	373	675	0	0	0	0	53,78	375
57196	5190,56	3403,95	2947,05	746	1350	0	0	59	118	230,1	750
57197	5190,56	5036,76	2969,63	2413,07	0	8,41	8,41	30,73	61,46	306,81	0
57198	373,42	1689	995	744	1350	0	0	50	100	0	750
57199	373,42	1466,47	828,73	746	1350	0	0	0	0	108,25	750
57200	373,42	385,49	14,65	373	675	0	0	0	0	2,17	375
57201	373,42	2931,42	3174,22	-4	0	0	0	108,9	217,8	129,91	0
57202	373,42	1355,32	-4	1359,32	683,04	0	0	0	0	0	383,04
57203	373,42	14371,19	-6	17996,63	18,09	3619,44	3619,44	0	0	0	18,09
57204	373,42	2920,8	3112,98	-6	0	4,63	4,63	139,87	279,74	41,67	0
57205	351,46	2041,32	973,28	1117	2025	0	0	48,96	97,93	0	1125
57206	351,46	1385,25	1072,21	367	675	0	0	53,96	107,92	0	375
57207	351,46	2659,31	2993,8	-4	0	5,49	5,49	0	0	325	0
57208	351,46	1905,61	-2	1907,61	2,01	0	0	0	0	0	2,01
57209	351,46	2040,55	1446,94	746	1350	0	0	22,48	44,97	129,91	750
57210	351,46	1512,16	196,85	1325,3	675	0	0	9,99	19,99	0	375
57211	115,07	1608	994	744	1350	0	0	0	0	130	750
57212	115,07	883,15	934	-4	0	0	0	46,85	93,7	0	0
57213	115,07	955,04	-4	959,04	8,04	0	0	0	0	0	8,04
57214	115,07	1905,61	-2	1907,61	2,01	0	0	0	0	0	2,01
57215	115,07	1796,27	1899,6	-8	0	0	0	95,33	190,66	0	0
57216	115,07	2838,21	1994,54	1110,18	0	6,7	6,7	0	0	259,81	0
57217	115,07	7978,03	8987,4	-6	0	28,37	28,37	0	0	975	0
57218	533,42	2408,33	2775,99	-6	0	0	0	0	0	361,66	0
57219	533,42	1965,83	2077,93	-8	0	0	0	104,1	208,19	0	0
57220	533,42	1691,33	1389,93	371	675	0	0	69,6	139,19	0	375
57221	533,42	1647,14	956,31	744	1350	0	0	44,8	89,59	8,37	750
57222	1317,1	4883,54	5183,06	-8	0	0	0	239,25	478,5	52,27	0
57223	1317,1	4429,52	4861,68	-8	0	6,56	6,56	92,6	185,19	325	0
57224	1317,1	3439,53	3695,7	-8	0	39,07	39,07	170,08	340,16	39,02	0
57225	1317,1	15341,59	18925,67	-8	0	2504,54	2504,54	746,54	1493,08	325	0
57226	3363,63	5979,85	6568,28	-6	0	253,87	253,87	328,56	657,13	0	0
57227	3363,63	2902,33	1899,87	1097,5	0	0	0	95,04	190,09	0	0
57228	2737,85	367	-4	371	675	0	0	0	0	0	375
57229	2737,85	6661,68	7728,03	-6	0	673,74	673,74	386,6	773,2	0	0
57230	1643,57	4049,51	2883,8	1285,31	0	0	0	119,6	239,2	0	0
57231	1643,57	457,62	97,56	373	675	0	0	0	0	12,94	375
57232	1643,57	2448,77	1200	1313,23	0	4,45	4,45	60	120	0	0
57233	1643,57	1890,7	-2	1892,7	2,01	0	0	0	0	0	2,01
57234	1424,34	6271,67	4093,28	2416,76	0	33,71	33,71	204,66	409,33	0	0
57235	1424,34	1841,42	831,27	1119	2025	0	0	0	0	108,84	1125
57236	1424,34	5872,1	4468,04	1867,86	0	0	0	73,72	147,44	390,09	0
57237	2172,13	3250,88	2433,7	938,91	0	0	0	121,74	243,47	0	0
57238	2172,13	563	200,05	373	675	0	0	10,05	20,11	0	375
57239	168,92	1642,48	1030,88	746	1350	0	0	0	0	134,4	750
57240	168,92	2513,3	696,64	1907,74	0	0	0	0	0	91,08	0
57241	168,92	950,87	-4	954,87	8,04	0	0	0	0	0	8,04
57242	168,92	1517,26	146,14	1390,64	738,77	0	0	0	0	19,52	438,77
57243	168,92	2040,53	1364,98	744	1350	0	0	68,45	136,9	0	750
57244	168,92	2820,49	-16	2836,49	0	0	0	0	0	0	0
57245	168,92	948,84	-2	950,84	2,01	0	0	0	0	0	2,01
57246	168,92	1898,67	-2	1900,67	2,01	0	0	0	0	0	2,01
57247	1505,07	977,34	694,94	373	675	0	0	0	0	90,6	375
57248	1505,07	7982,54	8958,08	-8	0	207,12	207,12	110,42	220,84	650	0
57249	1505,07	7061,48	7959	-6	0	307,66	307,66	0	0	583,86	0
57250	1723,14	1922,42	2032,23	-8	0	0	0	101,81	203,62	0	0
57251	1723,14	-16	-8	-8	0	0	0	0	0	0	0
57252	1723,14	5452,6	6092,23	-2	0	333,02	333,02	304,61	609,22	0	0
57253	292	1267,42	1028,37	373	675	0	0	0	0	133,95	375
57254	292	2019,4	1737,47	369	675	0	0	87,07	174,15	0	375
57255	292	3518,86	3708,33	-4	0	0	0	185,47	370,93	0	0
57256	292	3377,9	3599,29	-8	0	33,07	33,07	180,31	360,63	0	0
57257	292	6959,72	7557,86	-4	0	130	130	139,14	278,28	325	0
57258	292	1990,37	1372,48	742	1350	0	0	34,36	68,71	89,75	750
57259	292	3608,89	3691,03	-4	0	0	0	0	0	78,14	0
57260	292	6404,03	4859,32	1925,46	0	23,94	23,94	172,3	344,61	184,5	0
57261	3125,89	1577,86	959,36	744	1350	0	0	0	0	125,5	750
57262	3125,89	3583,15	2596,21	1117	2025	0	0	130,06	260,12	0	1125
57263	3171,73	2331,3	-7	2338,3	0	0	0	0	0	0	0
57264	178,31	3859,78	1017,39	2897,47	0	0	0	48,32	96,65	6,75	0
57265	178,31	2812,84	2967,41	-6	0	0	0	148,57	297,14	0	0
57266	178,31	3866,96	-4	3870,96	8,04	0	0	0	0	0	8,04
57267	178,31	4400,7	3909,2	958,46	0	101,77	101,77	0	0	365,2	0
57268	178,31	1910,95	1230,79	742	1350	0	0	61,84	123,68	0	750
57269	178,31	1467,22	759,28	746	1350	0	0	38,06	76,13	0	750
57270	178,31	1926,83	1637,87	371	675	0	0	82,04	164,09	0	375
57271	268,26	1216	931,21	373	675	0	0	20,61	41,23	67,59	375
57272	268,26	2527,35	2053,32	742	1350	0	0	0	0	267,97	750
57273	268,26	2086,93	861,75	1337,73	675	0	0	0	0	112,55	375
57274	268,26	2052,07	821,53	1337,73	675	0	0	0	0	107,19	375
57275	268,26	2231,4	1027,66	1337,73	675	0	0	0	0	133,99	375
57276	268,26	2013,78	2128,5	-8	0	0	0	106,73	213,45	0	0
57277	268,26	1290,44	965,73	373	675	0	0	48,29	96,57	0	375
57278	2375,67	1871,23	625,79	1283,85	675	0	0	27,25	54,49	11,17	375
57279	2375,67	2457,78	1188	1329,73	675	0	0	59,95	119,9	0	375
57280	2375,67	2191,47	1293,57	962,73	0	0	0	64,83	129,66	0	0
57281	2375,67	1151,01	821,22	371	675	0	0	41,21	82,42	0	375
57282	1143,95	2372,45	1114,35	1313,91	675	0	0	55,82	111,64	0	375
57283	1143,95	1322,75	1403,37	-10	0	0	0	70,62	141,24	0	0
57284	1143,95	2311,29	2443,78	-10	0	0	0	122,49	244,98	0	0
57285	1143,95	3985,01	4518,6	-6	0	6,56	6,56	0	0	521,02	0
57286	23,17	961,96	-6	967,96	18,09	0	0	0	0	0	18,09
57287	23,17	2060,87	-10	2070,87	2025	0	0	0	0	0	1125
57288	23,17	2655,73	2802,04	-6	0	0	0	140,3	280,6	0	0
57289	23,17	3897,46	948,8	2996,45	0	0	0	47,79	95,58	0	0
57290	23,17	2474,39	1987,25	746	1350	0	0	0	0	258,86	750
57291	23,17	2137,48	2475,06	-14	0	0	0	0	0	323,58	0
57292	23,17	2260,23	2503,86	-8	0	0	0	56,66	113,32	178,97	0
57293	923,93	5703,31	1715,46	4446,45	0	402,59	402,59	56	112,01	0	0
57294	923,93	1577,84	1272,72	369	675	0	0	63,89	127,77	0	375
57295	923,93	1179,3	1243,53	-2	0	0	0	62,23	124,45	0	0
57296	923,93	5212,52	5670,07	-6	0	17,04	17,04	109,52	219,04	325	0
57297	178,09	2660,81	1354,08	1404,34	0	0	0	49,26	98,51	48,35	0
57298	178,09	4129,09	2610,63	1880,82	0	22,58	22,58	0	0	339,77	0
57299	178,09	2294,2	2024,58	371	675	0	0	101,38	202,76	0	375
57300	178,09	3607,29	1552,86	2256,82	675	0	0	0	0	202,39	375
57301	178,09	10762,13	12228,83	-6	0	976,41	976,41	159,28	318,56	325	0
57302	178,09	6961,59	3856,14	3513,36	0	54,06	54,06	92,48	184,97	261,36	0
57303	178,09	741,66	3,4	740	1350	0	0	0	0	1,74	750
57304	111,87	3944,96	1799,43	2236	4050	0	0	90,47	180,94	0	2250
57305	111,87	3768,68	-3	3771,68	6,04	0	0	0	0	0	6,04
57306	111,87	2348,18	2491,03	-10	0	0	0	119,78	239,55	13,07	0
57307	178,32	2725,73	509,19	2283,52	675	0	0	0	0	66,97	375
57308	178,32	4063,77	4590,5	-10	0	0	0	50,59	101,18	466,14	0
57309	178,32	1088,14	822,3	373	675	0	0	0	0	107,16	375
57310	178,32	1550,26	927,63	744	1350	0	0	0	0	121,37	750
57311	178,32	1332,82	-6	1338,82	675	0	0	0	0	0	375
57312	178,32	1788,85	1109,55	742	1350	0	0	51,53	103,07	11,17	750
57313	1466,54	3108,15	1325,44	1926,46	0	0	0	18,17	36,34	125,58	0
57314	1466,54	2025,51	1746,12	367	675	0	0	87,61	175,21	0	375
57315	1466,54	4009,55	4231,01	-8	0	1,66	1,66	211,8	423,6	0	0
57316	1466,54	9643,83	8945,75	1838,69	0	126,78	126,78	82,45	164,91	931,37	0
57317	1364,41	1029,39	-2	1031,39	2,01	0	0	0	0	0	2,01
57318	1364,41	1973,48	899,72	1119	2025	0	0	45,24	90,47	0	1125
57319	137,63	948,84	-2	950,84	2,01	0	0	0	0	0	2,01
57320	137,63	2322,78	496,81	1850,86	0	0	0	24,89	49,78	0	0
57321	137,63	2263,66	-6	2269,66	675	0	0	0	0	0	375
57322	137,63	3187,95	1487,44	1894,66	0	0	0	0	0	194,15	0
57323	137,63	2506,98	1791,13	948,83	0	0	0	0	0	232,98	0
57324	137,63	3656,21	1758,55	1897,66	0	0	0	0	0	0	0
57325	137,63	2443,49	1819,31	742	1350	0	0	74,67	149,34	43,14	750
57326	1086,98	3144,34	1305,04	1904,6	0	0	0	65,3	130,6	0	0
57327	1086,98	1585,97	971,28	742	1350	0	0	0	0	127,31	750
57328	1086,98	2358,26	2491,17	-8	0	0	0	124,91	249,82	0	0
57329	1086,98	2708,4	3098,44	-8	0	0	0	13,54	27,08	368,5	0
57330	1572,49	8088,5	9010,4	-8	0	4,72	4,72	139,9	279,8	769,28	0
57331	1572,49	8362,3	6807,81	1896,26	0	20,87	20,87	320,91	641,82	0	0
57332	1572,49	8233,71	9442,35	-8	0	728,22	728,22	472,42	944,84	0	0
57333	2104,27	2445,55	1793,53	742	1350	0	0	89,98	179,95	0	750
57334	293,29	1271,91	955,12	365	675	0	0	48,21	96,41	0	375
57335	293,29	2148,3	1871	371	675	0	0	93,7	187,4	0	375
57336	293,29	7818,48	6820,73	1893,86	0	8,25	8,25	0	0	887,86	0
57337	293,29	1903,9	-4	1907,9	8,04	0	0	0	0	0	8,04
57338	293,29	2254,03	399,18	1874,86	0	0	0	20,01	40,02	0	0
57339	293,29	2343,03	2480,14	-8	0	0	0	121,31	242,61	7,8	0
57340	293,29	754,09	-5	759,09	1365,09	0	0	0	0	0	765,09
57341	1199,51	2488,15	2233,16	367	675	0	0	112,01	224,02	0	375
57342	1199,51	4235,07	207,64	4038,31	1958,5	0	0	10,88	21,76	0	1958,5
57343	2130,94	5522,02	5874,93	-8	0	50,87	50,87	294,05	588,09	0	0
57344	2130,94	2669,95	2814,68	-4	0	0	0	140,73	281,47	0	0
57345	2130,94	1791,83	1894,87	-8	0	0	0	95,04	190,09	0	0
57346	135,56	3278,3	3455,16	-4	0	0	0	172,86	345,72	0	0
57347	135,56	1609,2	992,63	746	1350	0	0	0	0	129,43	750
57348	135,56	3683,12	3887,92	-10	0	0	0	194,8	389,59	0	0
57349	135,56	4002,02	4221,28	-8	0	0	0	211,26	422,53	0	0
57350	135,56	950,87	-4	954,87	8,04	0	0	0	0	0	8,04
57351	135,56	1673,48	1768,09	-6	0	0	0	88,6	177,21	0	0
57352	135,56	3138,65	3482,69	-2	0	17,04	17,04	0	0	325	0
57353	171,5	3469,46	3993,08	-4	0	0	0	0	0	519,62	0
57354	171,5	1639,79	1892,61	-6	0	0	0	0	0	246,82	0
57355	171,5	2480,73	1994,54	746	1350	0	0	0	0	259,81	750
57356	171,5	2862,39	3021,78	-8	0	0	0	151,39	302,78	0	0
57357	171,5	3907,42	4123,97	-10	0	0	0	206,55	413,1	0	0
57358	171,5	3027,57	3195,65	-8	0	0	0	160,08	320,17	0	0
57359	171,5	2597,35	797,27	1905,26	0	1,28	1,28	0	0	103,91	0
57360	2172,72	8146,04	1315,61	7989,15	0	1092,69	1092,69	66,03	132,06	0	0
57361	2172,72	2627,41	2808,09	-8	0	0	0	120,72	241,45	51,95	0
57362	1834,95	11296,87	10404,1	2335,37	0	798,01	798,01	319,59	639,18	325	0
57363	1834,95	1461,88	1146,24	373	675	0	0	57,36	114,72	0	375
57364	1834,95	3086,26	3433,72	-8	0	14,46	14,46	0	0	325	0
57365	2192,99	1538,95	1231,79	369	675	0	0	61,84	123,68	0	375
57366	2192,99	1289,44	964,73	373	675	0	0	48,29	96,57	0	375
57367	2192,99	1392,08	1077,19	369	675	0	0	54,11	108,22	0	375
57368	225,2	526,26	161,38	373	675	0	0	8,12	16,24	0	375
57369	225,2	2189,18	1519,3	746	1350	0	0	76,11	152,23	0	750
57370	225,2	3026,5	2576,7	785,44	0	10,64	10,64	0	0	325	0
57371	225,2	2506	1595	1119	2025	0	0	0	0	208	1125
57372	225,2	2082,97	1804,44	369	675	0	0	90,47	180,94	0	375
57373	225,2	2162,42	1900,96	365	675	0	0	90,47	180,94	13,07	375
57374	225,2	2291,51	2418,64	-6	0	0	0	121,13	242,26	0	0
57375	1959,51	2136,63	1257	942,83	0	0	0	63,2	126,4	0	0
57376	1959,51	2163,27	1886,7	371	675	0	0	94,44	188,87	0	375
57377	1231,5	4149,11	3005,54	1294,05	0	0	0	150,48	300,95	0	0
57378	1231,5	8933,05	9934,84	57,82	0	448,45	448,45	374,82	749,63	236,34	0
57379	1231,5	5175,96	2945,83	2495,17	0	86,17	86,17	74,95	149,89	103,92	0
57380	1130,54	6540,68	7323,35	-8	0	405,9	405,9	43,77	87,54	325	0
57381	1130,54	1443,66	1664,43	-4	0	0	0	0	0	216,77	0
57382	1130,54	2546,05	2686,58	-6	0	0	0	134,53	269,06	0	0
57383	6705,74	2690,93	2836,82	-4	0	0	0	141,89	283,78	0	0
57384	6705,74	3018,28	3194,22	-6	0	10,03	10,03	159,91	319,82	0	0
57385	6705,74	2541,02	1891,71	744	1350	0	0	94,69	189,37	0	750
57386	6705,74	2891,87	3214,51	-4	0	0	0	62,27	124,55	256,36	0
57387	150,1	914,29	569,83	373	675	0	0	28,54	57,08	0	375
57388	150,1	3386,04	1996,2	1490	2700	0	0	100,16	200,32	0	1500
57389	150,1	522,39	157,31	373	675	0	0	7,92	15,83	0	375
57390	150,1	2210,75	711,53	1566,75	675	0	0	15,76	31,53	51,77	375
57391	150,1	2488,35	487,15	2065,83	2025	0	0	0	0	64,63	1125
57392	150,1	2499	692,94	1896,66	0	0	0	0	0	90,6	0
57393	119,43	1843,53	1690,56	373	675	0	0	0	0	220,03	375
57394	119,43	1088,48	394,25	746	1350	0	0	0	0	51,77	750
57395	119,43	1906,74	-4	1910,74	8,04	0	0	0	0	0	8,04
57396	119,43	1901,7	-4	1905,7	8,04	0	0	0	0	0	8,04
57397	119,43	2010,16	595,38	1492,44	0	0	0	0	0	77,66	0
57398	1716,41	2643,4	1999,63	744	1350	0	0	100,23	200,46	0	750
57399	1716,41	4236,97	613,4	3765,79	0	142,22	142,22	0	0	0	0
57400	1678,15	2107,55	-4	2111,55	683,04	0	0	0	0	0	383,04
57401	1678,15	4660,32	5149,3	-4	0	159,98	159,98	0	0	325	0
57402	1678,15	3595,45	-4	3652,55	8,04	53,1	53,1	0	0	0	8,04
57403	1678,15	2289,96	1232,8	1119	2025	0	0	61,84	123,68	0	1125
57404	247,99	2138,61	462,09	1699,87	1350	0	0	23,35	46,71	0	750
57405	247,99	2393,17	1394,28	1117	2025	0	0	40,04	80,07	78,07	1125
57406	247,99	2672,45	596,55	2153,97	0	0	0	0	0	78,07	0
57407	247,99	1974,68	-4	1978,68	8,04	0	0	0	0	0	8,04
57408	247,99	2237,77	1967,34	369	675	0	0	98,57	197,13	0	375
57409	247,99	1495,68	791,5	744	1350	0	0	39,83	79,65	0	750
57410	247,99	1325,87	-4	1329,87	683,04	0	0	0	0	0	383,04
57411	247,99	2464,51	2208,27	367	675	0	0	110,76	221,53	0	375
57412	1228,57	16312,86	16903,23	3776,72	0	3361,03	3361,03	744,69	1489,37	261,36	0
57413	1228,57	7278,07	8645,1	-2	0	932,78	932,78	432,26	864,51	0	0
57414	1228,57	8304,11	10026,34	-8	0	1212,61	1212,61	501,62	1003,23	0	0
57415	2034,49	1871,84	1187,46	744	1350	0	0	59,62	119,25	0	750
57416	2034,49	814,47	74,44	744	1350	0	0	3,97	7,94	0	750
57417	357,63	2773,94	2533,83	367	675	0	0	126,89	253,78	0	375
57418	357,63	1231,48	903,72	373	675	0	0	45,24	90,47	0	375
57419	357,63	940,92	-2	942,92	2,01	0	0	0	0	0	2,01
57420	357,63	1327,98	1005,24	373	675	0	0	50,26	100,52	0	375
57421	357,63	1690,98	999,24	742	1350	0	0	50,26	100,52	0	750
57422	357,63	6945,7	8033,96	-8	0	755,26	755,26	0	0	325	0
57423	357,63	5290,37	5797,22	-6	0	137,1	137,1	38,75	77,5	325	0
57424	1588,07	6221,57	6793,02	-4	0	152,51	152,51	89,93	179,87	325	0
57425	1588,07	1908,64	-4	1912,64	8,04	0	0	0	0	0	8,04
57426	1588,07	3256,89	3432,62	-4	0	0	0	171,73	343,46	0	0
57427	1588,07	2923,49	1995,54	950,3	0	22,35	22,35	0	0	0	0
57428	1360,46	1071,5	1136,58	-8	0	0	0	57,08	114,16	0	0
57429	1360,46	745,59	392,25	373	675	0	0	19,66	39,33	0	375
57430	1360,46	2070,84	1187,75	942,83	0	0	0	59,74	119,48	0	0
57431	1437,56	2489,67	2861,71	-10	0	0	0	6,97	13,94	355,07	0
57432	1437,56	3782,7	4064,24	-8	0	33,79	33,79	180,94	361,89	58,81	0
57433	1437,56	2524,04	906,38	1684,91	1350	0	0	32,18	64,36	35,07	750
57434	980,53	1459,47	1152,55	365	675	0	0	58,08	116,16	0	375
57435	980,53	1854,31	1166,8	746	1350	0	0	58,49	116,98	0	750
57436	980,53	3339,37	75,31	3268,08	675	0	0	4,02	8,03	0	375
57437	980,53	1515,31	197,36	1328,02	2234,02	0	0	10,07	20,14	0	1334,02
57438	1530	4334,65	1386	3018,6	2025	0	0	69,95	139,9	0	1125
57439	1530	1831,7	1145,16	744	1350	0	0	57,46	114,92	0	750
57440	1530	2446,14	2585,73	-10	0	0	0	129,59	259,17	0	0
57441	70,2	1341,77	-4	1345,77	683,04	0	0	0	0	0	383,04
57442	70,2	3093,94	3261,04	-4	0	0	0	163,1	326,2	0	0
57443	70,2	2154,52	2425,55	-8	0	0	0	33,01	66,02	230,02	0
57444	70,2	7005,99	7810,72	-8	0	116,57	116,57	30,15	60,31	650	0
57445	70,2	2191,46	304,2	1927,46	0	0	0	0	0	40,2	0
57446	70,2	1715,97	1659,83	238,18	0	0	0	21,25	42,5	160,78	0
57447	70,2	1605,08	307,75	1337,73	675	0	0	0	0	40,4	375
57448	70,2	2060,79	1083,41	1119	2025	0	0	0	0	141,62	1125
57449	1713,01	2740,78	3084,98	-8	0	11,2	11,2	0	0	325	0
57450	1713,01	3121,23	2276,53	958,73	0	0	0	114,03	228,05	0	0
57451	1713,01	2791,6	2950,86	-6	0	0	0	144,29	288,59	8,97	0
